"access_restricted","original_format__-","contributor__-","id","partof__001","partof__002","partof__003","partof__004","partof__005","partof__006","subject__001","subject__002","subject__003","subject__004","subject__005","subject__006","subject__007","subject__008","subject__009","subject__010","subject__011","subject__012","subject__013","index","group__001","group__002","group__003","group__004","title","online_format__-","location__001","location__002","number_former_id__-","mime_type__001","mime_type__002","mime_type__003","mime_type__004","digitized","description__-","timestamp","site__001","site__002","extract_timestamp","date","number__-","shelf_id","other_title__-","dates__-","language__-","url","hassegments","image_url__001","image_url__002","image_url__003","image_url__004","image_url__005","aka__001","aka__002","aka__003","aka__004","aka__005","aka__006","aka__007","aka__008","aka__009","aka__010","aka__011","aka__012","aka__013","aka__014","aka__015","aka__016","aka__017"
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2007686478/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","ryan, jimmy (team member)","chicago white stockings","chicago","national league","right fielder","albumen prints","baseball cards","","","","","","","520","bbc","catalog","baseball-cards","","[J. Ryan, Chicago White Stockings, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:39:04.294Z","pictures","catalog","2016-05-17T21:36:22.758Z","1887","","LOT 13163-05, no. 72 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2007686478/","False","//cdn.loc.gov/service/pnp/bbc/0100/0140/0144f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0100/0140/0144f_150px.jpg#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/0100/0140/0144ft.gif#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/0100/0140/0144fr.jpg#h=640&w=350","//cdn.loc.gov/service/pnp/bbc/0100/0140/0144fv.jpg#h=1024&w=560","http://www.loc.gov/pictures/collection/bbc/item/2007686478/","http://www.loc.gov/item/2007686478/","http://www.loc.gov/pictures/item/2007686478/","http://hdl.loc.gov/loc.pnp/bbc.0144f","http://www.loc.gov/resource/bbc.0144f/","http://lccn.loc.gov/2007686478","","","","","","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2007686479/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","ryan, jimmy (team member)","chicago white stockings","chicago","national league","right fielder","albumen prints","baseball cards","","","","","","","521","bbc","catalog","baseball-cards","","[J. Ryan, Chicago White Stockings, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:39:04.294Z","pictures","catalog","2016-05-17T21:36:22.758Z","1887","","LOT 13163-05, no. 73 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2007686479/","False","//cdn.loc.gov/service/pnp/bbc/0100/0140/0145f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0100/0140/0145f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0100/0140/0145ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0100/0140/0145fr.jpg#h=640&w=358","//cdn.loc.gov/service/pnp/bbc/0100/0140/0145fv.jpg#h=1024&w=573","http://www.loc.gov/pictures/collection/bbc/item/2007686479/","http://www.loc.gov/item/2007686479/","http://www.loc.gov/pictures/item/2007686479/","http://hdl.loc.gov/loc.pnp/bbc.0145f","http://www.loc.gov/resource/bbc.0145f/","http://lccn.loc.gov/2007686479","","","","","","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2007686480/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","ryan, jimmy (team member)","chicago white stockings","chicago","national league","right fielder","albumen prints","baseball cards","","","","","","","522","bbc","catalog","baseball-cards","","[J. Ryan, Chicago White Stockings, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:39:04.294Z","pictures","catalog","2016-05-17T21:36:22.758Z","1887","","LOT 13163-05, no. 74 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2007686480/","False","//cdn.loc.gov/service/pnp/bbc/0100/0140/0146f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0100/0140/0146f_150px.jpg#h=150&w=79","//cdn.loc.gov/service/pnp/bbc/0100/0140/0146ft.gif#h=150&w=79","//cdn.loc.gov/service/pnp/bbc/0100/0140/0146fr.jpg#h=640&w=339","//cdn.loc.gov/service/pnp/bbc/0100/0140/0146fv.jpg#h=1024&w=543","http://www.loc.gov/pictures/collection/bbc/item/2007686480/","http://www.loc.gov/item/2007686480/","http://www.loc.gov/pictures/item/2007686480/","http://hdl.loc.gov/loc.pnp/bbc.0146f","http://www.loc.gov/resource/bbc.0146f/","http://lccn.loc.gov/2007686480","","","","","","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2007686481/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","ryan, jimmy (team member)","chicago white stockings","chicago","national league","right fielder","albumen prints","baseball cards","","","","","","","523","bbc","catalog","baseball-cards","","[J. Ryan, Chicago White Stockings, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:39:04.294Z","pictures","catalog","2016-05-17T21:36:22.758Z","1887","","LOT 13163-05, no. 75 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2007686481/","False","//cdn.loc.gov/service/pnp/bbc/0100/0140/0147f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0100/0140/0147f_150px.jpg#h=150&w=87","//cdn.loc.gov/service/pnp/bbc/0100/0140/0147ft.gif#h=150&w=87","//cdn.loc.gov/service/pnp/bbc/0100/0140/0147fr.jpg#h=640&w=370","//cdn.loc.gov/service/pnp/bbc/0100/0140/0147fv.jpg#h=1024&w=593","http://www.loc.gov/pictures/collection/bbc/item/2007686481/","http://www.loc.gov/item/2007686481/","http://www.loc.gov/pictures/item/2007686481/","http://hdl.loc.gov/loc.pnp/bbc.0147f","http://www.loc.gov/resource/bbc.0147f/","http://lccn.loc.gov/2007686481","","","","","","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2007686482/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","sprague, charlie (team member)","chicago white stockings","chicago","national league","pitcher","albumen prints","baseball cards","","","","","","","524","bbc","catalog","baseball-cards","","[Charlie Sprague, Chicago White Stockings, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:39:04.294Z","pictures","catalog","2016-05-17T21:36:22.758Z","1887","","LOT 13163-05, no. 76 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2007686482/","False","//cdn.loc.gov/service/pnp/bbc/0100/0140/0148f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0100/0140/0148f_150px.jpg#h=150&w=92","//cdn.loc.gov/service/pnp/bbc/0100/0140/0148ft.gif#h=150&w=92","//cdn.loc.gov/service/pnp/bbc/0100/0140/0148fr.jpg#h=640&w=391","//cdn.loc.gov/service/pnp/bbc/0100/0140/0148fv.jpg#h=1024&w=626","http://www.loc.gov/pictures/collection/bbc/item/2007686482/","http://www.loc.gov/item/2007686482/","http://www.loc.gov/pictures/item/2007686482/","http://hdl.loc.gov/loc.pnp/bbc.0148f","http://www.loc.gov/resource/bbc.0148f/","http://lccn.loc.gov/2007686482","","","","","","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2007686483/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","sprague, charlie (team member)","chicago white stockings","chicago","national league","pitcher","albumen prints","baseball cards","","","","","","","525","bbc","catalog","baseball-cards","","[Charlie Sprague, Chicago White Stockings, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:39:04.294Z","pictures","catalog","2016-05-17T21:36:22.758Z","1887","","LOT 13163-05, no. 77 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2007686483/","False","//cdn.loc.gov/service/pnp/bbc/0100/0140/0149f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0100/0140/0149f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0100/0140/0149ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0100/0140/0149fr.jpg#h=640&w=360","//cdn.loc.gov/service/pnp/bbc/0100/0140/0149fv.jpg#h=1024&w=576","http://www.loc.gov/pictures/collection/bbc/item/2007686483/","http://www.loc.gov/item/2007686483/","http://www.loc.gov/pictures/item/2007686483/","http://hdl.loc.gov/loc.pnp/bbc.0149f","http://www.loc.gov/resource/bbc.0149f/","http://lccn.loc.gov/2007686483","","","","","","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2007686484/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","sullivan, marty (team member)","chicago white stockings","chicago","national league","left fielder","albumen prints","baseball cards","","","","","","","526","bbc","catalog","baseball-cards","","[Marty Sullivan, Chicago White Stockings, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:39:04.294Z","pictures","catalog","2016-05-17T21:36:22.758Z","1887","","LOT 13163-05, no. 78 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2007686484/","False","//cdn.loc.gov/service/pnp/bbc/0100/0150/0150f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0100/0150/0150f_150px.jpg#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0100/0150/0150ft.gif#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0100/0150/0150fr.jpg#h=640&w=364","//cdn.loc.gov/service/pnp/bbc/0100/0150/0150fv.jpg#h=1024&w=583","http://www.loc.gov/pictures/collection/bbc/item/2007686484/","http://www.loc.gov/item/2007686484/","http://www.loc.gov/pictures/item/2007686484/","http://hdl.loc.gov/loc.pnp/bbc.0150f","http://www.loc.gov/resource/bbc.0150f/","http://lccn.loc.gov/2007686484","","","","","","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2007686485/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","sullivan, marty (team member)","chicago white stockings","chicago","national league","left fielder","albumen prints","baseball cards","","","","","","","527","bbc","catalog","baseball-cards","","[Marty Sullivan, Chicago White Stockings, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:39:04.294Z","pictures","catalog","2016-05-17T21:36:22.758Z","1887","","LOT 13163-05, no. 79 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2007686485/","False","//cdn.loc.gov/service/pnp/bbc/0100/0150/0151f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0100/0150/0151f_150px.jpg#h=150&w=89","//cdn.loc.gov/service/pnp/bbc/0100/0150/0151ft.gif#h=150&w=89","//cdn.loc.gov/service/pnp/bbc/0100/0150/0151fr.jpg#h=640&w=379","//cdn.loc.gov/service/pnp/bbc/0100/0150/0151fv.jpg#h=1024&w=606","http://www.loc.gov/pictures/collection/bbc/item/2007686485/","http://www.loc.gov/item/2007686485/","http://www.loc.gov/pictures/item/2007686485/","http://hdl.loc.gov/loc.pnp/bbc.0151f","http://www.loc.gov/resource/bbc.0151f/","http://lccn.loc.gov/2007686485","","","","","","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2007685748/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","johnston, dick (team member)","boston beaneaters","boston","national league","center fielder","albumen prints","baseball cards","","","","","","","528","bbc","catalog","baseball-cards","","[Dick Johnston, Boston Beaneaters, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:38:50.561Z","pictures","catalog","2016-05-17T21:36:22.123Z","1887","","LOT 13163-05, no. 8 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2007685748/","False","//cdn.loc.gov/service/pnp/bbc/0000/0080/0080f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0000/0080/0080f_150px.jpg#h=150&w=86","//cdn.loc.gov/service/pnp/bbc/0000/0080/0080ft.gif#h=150&w=86","//cdn.loc.gov/service/pnp/bbc/0000/0080/0080fr.jpg#h=640&w=367","//cdn.loc.gov/service/pnp/bbc/0000/0080/0080fv.jpg#h=1024&w=587","http://www.loc.gov/pictures/collection/bbc/item/2007685748/","http://www.loc.gov/item/2007685748/","http://www.loc.gov/pictures/item/2007685748/","http://hdl.loc.gov/loc.pnp/bbc.0080f","http://www.loc.gov/resource/bbc.0080f/","http://lccn.loc.gov/2007685748","","","","","","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2007686486/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","sullivan, marty (team member)","chicago white stockings","chicago","national league","left fielder","albumen prints","baseball cards","","","","","","","529","bbc","catalog","baseball-cards","","[Marty Sullivan, Chicago White Stockings, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:39:04.294Z","pictures","catalog","2016-05-17T21:36:22.758Z","1887","","LOT 13163-05, no. 80 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2007686486/","False","//cdn.loc.gov/service/pnp/bbc/0100/0150/0152f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0100/0150/0152f_150px.jpg#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/0100/0150/0152ft.gif#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/0100/0150/0152fr.jpg#h=640&w=349","//cdn.loc.gov/service/pnp/bbc/0100/0150/0152fv.jpg#h=1024&w=558","http://www.loc.gov/pictures/collection/bbc/item/2007686486/","http://www.loc.gov/item/2007686486/","http://www.loc.gov/pictures/item/2007686486/","http://hdl.loc.gov/loc.pnp/bbc.0152f","http://www.loc.gov/resource/bbc.0152f/","http://lccn.loc.gov/2007686486","","","","","","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2007686487/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","sullivan, marty (team member)","chicago white stockings","chicago","national league","left fielder","albumen prints","baseball cards","","","","","","","530","bbc","catalog","baseball-cards","","[Marty Sullivan, Chicago White Stockings, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:39:04.294Z","pictures","catalog","2016-05-17T21:36:22.758Z","1887","","LOT 13163-05, no. 81 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2007686487/","False","//cdn.loc.gov/service/pnp/bbc/0100/0150/0153f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0100/0150/0153f_150px.jpg#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/0100/0150/0153ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0100/0150/0153fr.jpg#h=640&w=352","//cdn.loc.gov/service/pnp/bbc/0100/0150/0153fv.jpg#h=1024&w=563","http://www.loc.gov/pictures/collection/bbc/item/2007686487/","http://www.loc.gov/item/2007686487/","http://www.loc.gov/pictures/item/2007686487/","http://hdl.loc.gov/loc.pnp/bbc.0153f","http://www.loc.gov/resource/bbc.0153f/","http://lccn.loc.gov/2007686487","","","","","","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2007686488/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","sunday, billy (team member)","chicago white stockings","chicago","national league","center fielder","albumen prints","baseball cards","","","","","","","531","bbc","catalog","baseball-cards","","[Billy Sunday, Chicago White Stockings, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:39:04.294Z","pictures","catalog","2016-05-17T21:36:22.758Z","1887","","LOT 13163-05, no. 82 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2007686488/","False","//cdn.loc.gov/service/pnp/bbc/0100/0150/0154f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0100/0150/0154f_150px.jpg#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0100/0150/0154ft.gif#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0100/0150/0154fr.jpg#h=640&w=362","//cdn.loc.gov/service/pnp/bbc/0100/0150/0154fv.jpg#h=1024&w=580","http://www.loc.gov/pictures/collection/bbc/item/2007686488/","http://hdl.loc.gov/loc.pnp/bbc.3c31165","http://www.loc.gov/item/2007686488/","http://www.loc.gov/pictures/item/2007686488/","http://hdl.loc.gov/loc.pnp/bbc.0154f","http://www.loc.gov/resource/bbc.0154f/","http://www.loc.gov/resource/cph.3c31165/","http://www.loc.gov/resource/bbc.3c31165/","http://lccn.loc.gov/2007686488","","","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2007686489/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","sunday, billy (team member)","chicago white stockings","chicago","national league","center fielder","albumen prints","baseball cards","","","","","","","532","bbc","catalog","baseball-cards","","[Billy Sunday, Chicago White Stockings, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:39:04.294Z","pictures","catalog","2016-05-17T21:36:22.758Z","1887","","LOT 13163-05, no. 83 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2007686489/","False","//cdn.loc.gov/service/pnp/bbc/0100/0150/0155f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0100/0150/0155f_150px.jpg#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/0100/0150/0155ft.gif#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/0100/0150/0155fr.jpg#h=640&w=349","//cdn.loc.gov/service/pnp/bbc/0100/0150/0155fv.jpg#h=1024&w=558","http://www.loc.gov/pictures/collection/bbc/item/2007686489/","http://hdl.loc.gov/loc.pnp/bbc.3c31164","http://www.loc.gov/item/2007686489/","http://www.loc.gov/pictures/item/2007686489/","http://hdl.loc.gov/loc.pnp/bbc.0155f","http://www.loc.gov/resource/bbc.0155f/","http://www.loc.gov/resource/cph.3c31164/","http://lccn.loc.gov/2007686489","http://www.loc.gov/resource/bbc.3c31164/","","","","","","","",""
