"access_restricted","original_format__001","original_format__002","contributor__-","id","partof__001","partof__002","partof__003","partof__004","partof__005","partof__006","subject__001","subject__002","subject__003","subject__004","subject__005","subject__006","subject__007","subject__008","subject__009","index","group__001","group__002","group__003","group__004","title","online_format__-","mime_type__001","mime_type__002","mime_type__003","mime_type__004","location__001","location__002","number_former_id__-","location__003","digitized","description__-","timestamp","site__001","site__002","extract_timestamp","date","number__-","shelf_id","other_title__-","dates__-","count","dates","language__-","url","items","hassegments","image_url__001","image_url__002","image_url__003","image_url__004","image_url__005","aka__001","aka__002","aka__003","aka__004","aka__005","aka__006","aka__007","aka__008","aka__009","aka__010","aka__011","aka__012","aka__013","aka__014"
"False","photo, print, drawing","","d. buchner & company","http://www.loc.gov/item/2007680760/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","white, deacon (team member)","detroit wolverines","detroit","national league","third baseman","baseball cards","chromolithographs","color","","13","bbc","catalog","baseball-cards","","[Deacon White, Detroit Wolverines, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 print : chromolithograph.","2016-05-17T21:37:52.307Z","pictures","catalog","2016-05-17T21:36:19.224Z","1887","","LOT 13163-02, no. 11 [P&P]","Buchner Gold Coin (N284)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007680760/","","False","//cdn.loc.gov/service/pnp/bbc/0000/0020/0020f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0000/0020/0020f_150px.jpg#h=150&w=87","//cdn.loc.gov/service/pnp/bbc/0000/0020/0020ft.gif#h=150&w=87","//cdn.loc.gov/service/pnp/bbc/0000/0020/0020fr.jpg#h=640&w=371","//cdn.loc.gov/service/pnp/bbc/0000/0020/0020fv.jpg#h=1024&w=593","http://www.loc.gov/pictures/collection/bbc/item/2007680760/","http://hdl.loc.gov/loc.pnp/bbc.0020b","http://www.loc.gov/item/2007680760/","http://www.loc.gov/pictures/item/2007680760/","http://hdl.loc.gov/loc.pnp/bbc.0020f","http://www.loc.gov/resource/bbc.0020f/","http://www.loc.gov/resource/bbc.0020b/","http://lccn.loc.gov/2007680760","","","","","",""
"False","photo, print, drawing","","d. buchner & company","http://www.loc.gov/item/2007680761/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","boyle, handsome henry (team member)","indianapolis hoosiers","indianapolis","national league","pitcher","baseball cards","chromolithographs","color","","14","bbc","catalog","baseball-cards","","[Handsome Henry Boyle, Indianapolis Hoosiers, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 print : chromolithograph.","2016-05-17T21:37:52.307Z","pictures","catalog","2016-05-17T21:36:19.224Z","1887","","LOT 13163-02, no. 12 [P&P]","Buchner Gold Coin (N284)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007680761/","","False","//cdn.loc.gov/service/pnp/bbc/0000/0020/0021f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0000/0020/0021f_150px.jpg#h=150&w=88","//cdn.loc.gov/service/pnp/bbc/0000/0020/0021ft.gif#h=150&w=88","//cdn.loc.gov/service/pnp/bbc/0000/0020/0021fr.jpg#h=640&w=374","//cdn.loc.gov/service/pnp/bbc/0000/0020/0021fv.jpg#h=1024&w=598","http://www.loc.gov/pictures/collection/bbc/item/2007680761/","http://hdl.loc.gov/loc.pnp/bbc.0021b","http://www.loc.gov/item/2007680761/","http://www.loc.gov/pictures/item/2007680761/","http://hdl.loc.gov/loc.pnp/bbc.0021f","http://www.loc.gov/resource/bbc.0021f/","http://www.loc.gov/resource/bbc.0021b/","http://lccn.loc.gov/2007680761","","","","","",""
"False","photo, print, drawing","","d. buchner & company","http://www.loc.gov/item/2007680762/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","cahill, john (team member)","indianapolis hoosiers","indianapolis","national league","right fielder","baseball cards","chromolithographs","color","","15","bbc","catalog","baseball-cards","","[John Cahill, Indianapolis Hoosiers, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 print : chromolithograph.","2016-05-17T21:37:52.307Z","pictures","catalog","2016-05-17T21:36:19.224Z","1887","","LOT 13163-02, no. 13 [P&P]","Buchner Gold Coin (N284)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007680762/","","False","//cdn.loc.gov/service/pnp/bbc/0000/0020/0022f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0000/0020/0022f_150px.jpg#h=150&w=94","//cdn.loc.gov/service/pnp/bbc/0000/0020/0022ft.gif#h=150&w=94","//cdn.loc.gov/service/pnp/bbc/0000/0020/0022fr.jpg#h=640&w=399","//cdn.loc.gov/service/pnp/bbc/0000/0020/0022fv.jpg#h=1024&w=638","http://www.loc.gov/pictures/collection/bbc/item/2007680762/","http://hdl.loc.gov/loc.pnp/bbc.0022b","http://www.loc.gov/item/2007680762/","http://www.loc.gov/pictures/item/2007680762/","http://hdl.loc.gov/loc.pnp/bbc.0022f","http://www.loc.gov/resource/bbc.0022f/","http://www.loc.gov/resource/bbc.0022b/","http://lccn.loc.gov/2007680762","","","","","",""
"False","photo, print, drawing","","d. buchner & company","http://www.loc.gov/item/2007680763/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","denny, jerry (team member)","indianapolis hoosiers","indianapolis","national league","third baseman","baseball cards","chromolithographs","color","","16","bbc","catalog","baseball-cards","","[Jerry Denny, Indianapolis Hoosiers, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 print : chromolithograph.","2016-05-17T21:37:52.307Z","pictures","catalog","2016-05-17T21:36:19.224Z","1887","","LOT 13163-02, no. 14 [P&P]","Buchner Gold Coin (N284)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007680763/","","False","//cdn.loc.gov/service/pnp/bbc/0000/0020/0023f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0000/0020/0023f_150px.jpg#h=150&w=89","//cdn.loc.gov/service/pnp/bbc/0000/0020/0023ft.gif#h=150&w=89","//cdn.loc.gov/service/pnp/bbc/0000/0020/0023fr.jpg#h=640&w=382","//cdn.loc.gov/service/pnp/bbc/0000/0020/0023fv.jpg#h=1024&w=611","http://www.loc.gov/pictures/collection/bbc/item/2007680763/","http://hdl.loc.gov/loc.pnp/bbc.0023b","http://www.loc.gov/item/2007680763/","http://www.loc.gov/pictures/item/2007680763/","http://hdl.loc.gov/loc.pnp/bbc.0023f","http://www.loc.gov/resource/bbc.0023f/","http://www.loc.gov/resource/bbc.0023b/","http://lccn.loc.gov/2007680763","","","","","",""
"False","photo, print, drawing","","d. buchner & company","http://www.loc.gov/item/2007680764/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","glasscock, jack (team member)","indianapolis hoosiers","indianapolis","national league","shortstop","baseball cards","chromolithographs","color","","17","bbc","catalog","baseball-cards","","[Jack Glasscock, Indianapolis Hoosiers, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 print : chromolithograph.","2016-05-17T21:37:52.307Z","pictures","catalog","2016-05-17T21:36:19.224Z","1887","","LOT 13163-02, no. 15 [P&P]","Buchner Gold Coin (N284)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007680764/","","False","//cdn.loc.gov/service/pnp/bbc/0000/0020/0024f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0000/0020/0024f_150px.jpg#h=150&w=91","//cdn.loc.gov/service/pnp/bbc/0000/0020/0024ft.gif#h=150&w=91","//cdn.loc.gov/service/pnp/bbc/0000/0020/0024fr.jpg#h=640&w=387","//cdn.loc.gov/service/pnp/bbc/0000/0020/0024fv.jpg#h=1024&w=620","http://www.loc.gov/pictures/collection/bbc/item/2007680764/","http://hdl.loc.gov/loc.pnp/bbc.0024b","http://www.loc.gov/item/2007680764/","http://www.loc.gov/pictures/item/2007680764/","http://hdl.loc.gov/loc.pnp/bbc.0024f","http://www.loc.gov/resource/bbc.0024f/","http://www.loc.gov/resource/bbc.0024b/","http://lccn.loc.gov/2007680764","","","","","",""
"False","photo, print, drawing","","d. buchner & company","http://www.loc.gov/item/2007680765/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","glasscock, jack (team member)","indianapolis hoosiers","indianapolis","national league","shortstop","baseball cards","chromolithographs","color","","18","bbc","catalog","baseball-cards","","[Jack Glasscock, Indianapolis Hoosiers, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 print : chromolithograph.","2016-05-17T21:37:52.307Z","pictures","catalog","2016-05-17T21:36:19.224Z","1887","","LOT 13163-02, no. 16 [P&P]","Buchner Gold Coin (N284)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007680765/","","False","//cdn.loc.gov/service/pnp/bbc/0000/0020/0025f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0000/0020/0025f_150px.jpg#h=150&w=92","//cdn.loc.gov/service/pnp/bbc/0000/0020/0025ft.gif#h=150&w=92","//cdn.loc.gov/service/pnp/bbc/0000/0020/0025fr.jpg#h=640&w=393","//cdn.loc.gov/service/pnp/bbc/0000/0020/0025fv.jpg#h=1024&w=629","http://www.loc.gov/pictures/collection/bbc/item/2007680765/","http://hdl.loc.gov/loc.pnp/bbc.0025b","http://www.loc.gov/item/2007680765/","http://www.loc.gov/pictures/item/2007680765/","http://hdl.loc.gov/loc.pnp/bbc.0025f","http://www.loc.gov/resource/bbc.0025f/","http://www.loc.gov/resource/bbc.0025b/","http://lccn.loc.gov/2007680765","","","","","",""
"False","photo, print, drawing","","d. buchner & company","http://www.loc.gov/item/2007680766/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","mcgeachy, jack (team member)","indianapolis hoosiers","indianapolis","national league","center fielder","baseball cards","chromolithographs","color","","19","bbc","catalog","baseball-cards","","[Jack McGeachy, Indianapolis Hoosiers, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 print : chromolithograph.","2016-05-17T21:37:52.307Z","pictures","catalog","2016-05-17T21:36:19.224Z","1887","","LOT 13163-02, no. 17 [P&P]","Buchner Gold Coin (N284)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007680766/","","False","//cdn.loc.gov/service/pnp/bbc/0000/0020/0026f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0000/0020/0026f_150px.jpg#h=150&w=90","//cdn.loc.gov/service/pnp/bbc/0000/0020/0026ft.gif#h=150&w=90","//cdn.loc.gov/service/pnp/bbc/0000/0020/0026fr.jpg#h=640&w=384","//cdn.loc.gov/service/pnp/bbc/0000/0020/0026fv.jpg#h=1024&w=615","http://www.loc.gov/pictures/collection/bbc/item/2007680766/","http://hdl.loc.gov/loc.pnp/bbc.0026b","http://www.loc.gov/item/2007680766/","http://www.loc.gov/pictures/item/2007680766/","http://hdl.loc.gov/loc.pnp/bbc.0026f","http://www.loc.gov/resource/bbc.0026f/","http://www.loc.gov/resource/bbc.0026b/","http://lccn.loc.gov/2007680766","","","","","",""
"False","photo, print, drawing","","d. buchner & company","http://www.loc.gov/item/2007680767/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","polhemus, mark (team member)","indianapolis hoosiers","indianapolis","national league","right fielder","baseball cards","chromolithographs","color","","20","bbc","catalog","baseball-cards","","[Mark Polhemus, Indianapolis Hoosiers, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 print : chromolithograph.","2016-05-17T21:37:52.307Z","pictures","catalog","2016-05-17T21:36:19.224Z","1887","","LOT 13163-02, no. 18 [P&P]","Buchner Gold Coin (N284)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007680767/","","False","//cdn.loc.gov/service/pnp/bbc/0000/0020/0027f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0000/0020/0027f_150px.jpg#h=150&w=91","//cdn.loc.gov/service/pnp/bbc/0000/0020/0027ft.gif#h=150&w=91","//cdn.loc.gov/service/pnp/bbc/0000/0020/0027fr.jpg#h=640&w=387","//cdn.loc.gov/service/pnp/bbc/0000/0020/0027fv.jpg#h=1024&w=619","http://www.loc.gov/pictures/collection/bbc/item/2007680767/","http://hdl.loc.gov/loc.pnp/bbc.0027b","http://www.loc.gov/item/2007680767/","http://www.loc.gov/pictures/item/2007680767/","http://hdl.loc.gov/loc.pnp/bbc.0027f","http://www.loc.gov/resource/bbc.0027f/","http://www.loc.gov/resource/bbc.0027b/","http://lccn.loc.gov/2007680767","","","","","",""
"False","photo, print, drawing","","d. buchner & company","http://www.loc.gov/item/2007680768/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","schomberg, otto (team member)","indianapolis hoosiers","indianapolis","national league","first baseman","baseball cards","chromolithographs","color","","21","bbc","catalog","baseball-cards","","[Shomberg, Indianapolis Hoosiers, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 print : chromolithograph.","2016-05-17T21:37:52.307Z","pictures","catalog","2016-05-17T21:36:19.224Z","1887","","LOT 13163-02, no. 19 [P&P]","Buchner Gold Coin (N284)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007680768/","","False","//cdn.loc.gov/service/pnp/bbc/0000/0020/0028f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0000/0020/0028f_150px.jpg#h=150&w=89","//cdn.loc.gov/service/pnp/bbc/0000/0020/0028ft.gif#h=150&w=89","//cdn.loc.gov/service/pnp/bbc/0000/0020/0028fr.jpg#h=640&w=382","//cdn.loc.gov/service/pnp/bbc/0000/0020/0028fv.jpg#h=1024&w=611","http://www.loc.gov/pictures/collection/bbc/item/2007680768/","http://hdl.loc.gov/loc.pnp/bbc.0028b","http://www.loc.gov/item/2007680768/","http://www.loc.gov/pictures/item/2007680768/","http://hdl.loc.gov/loc.pnp/bbc.0028f","http://www.loc.gov/resource/bbc.0028f/","http://www.loc.gov/resource/bbc.0028b/","http://lccn.loc.gov/2007680768","","","","","",""
"False","photo, print, drawing","","d. buchner & company","http://www.loc.gov/item/2007680751/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","kelly, king (team member)","boston beaneaters","boston","national league","right fielder","baseball cards","chromolithographs","color","","22","bbc","catalog","baseball-cards","","[King Kelly, Boston Beaneaters, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 print : chromolithograph.","2016-05-17T21:37:52.307Z","pictures","catalog","2016-05-17T21:36:19.224Z","1887","","LOT 13163-02, no. 2 [P&P]","Buchner Gold Coin (N284)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007680751/","","False","//cdn.loc.gov/service/pnp/bbc/0000/0010/0011f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0000/0010/0011f_150px.jpg#h=150&w=89","//cdn.loc.gov/service/pnp/bbc/0000/0010/0011ft.gif#h=150&w=89","//cdn.loc.gov/service/pnp/bbc/0000/0010/0011fr.jpg#h=640&w=381","//cdn.loc.gov/service/pnp/bbc/0000/0010/0011fv.jpg#h=1024&w=610","http://www.loc.gov/pictures/collection/bbc/item/2007680751/","http://hdl.loc.gov/loc.pnp/bbc.0011b","http://www.loc.gov/item/2007680751/","http://www.loc.gov/pictures/item/2007680751/","http://hdl.loc.gov/loc.pnp/bbc.0011f","http://www.loc.gov/resource/bbc.0011f/","http://www.loc.gov/resource/bbc.0011b/","http://lccn.loc.gov/2007680751","","","","","",""
