"access_restricted","original_format__-","contributor__-","id","partof__001","partof__002","partof__003","partof__004","partof__005","partof__006","subject__001","subject__002","subject__003","subject__004","subject__005","subject__006","subject__007","subject__008","subject__009","subject__010","subject__011","subject__012","index","group__001","group__002","group__003","group__004","title","online_format__-","number_former_id__-","mime_type__001","mime_type__002","mime_type__003","mime_type__004","digitized","description__-","timestamp","site__001","site__002","extract_timestamp","date","number__-","shelf_id","other_title__-","dates__-","language__-","url","hassegments","image_url__001","image_url__002","image_url__003","image_url__004","image_url__005","aka__001","aka__002","aka__003","aka__004","aka__005","aka__006","aka__007","aka__008","aka__009","aka__010","aka__011","aka__012","aka__013","aka__014","aka__015","aka__016","aka__017"
"False","photo, print, drawing","nadja caramel company","http://www.loc.gov/item/2007683815/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","bender, chief (team member)","philadelphia athletics","philadelphia","american league","pitcher","baseball cards","relief prints","color","","","","","1220","bbc","catalog","baseball-cards","","[Chief Bender, Philadelphia Athletics, baseball card portrait]","image","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color","2016-05-17T21:38:20.744Z","pictures","catalog","2016-05-17T21:36:20.712Z","1910","","LOT 13163-22, no. 3 [P&P]","Nadja Philadelphia Athletics (E104)","1910-01-01T00:00:00Z","english","https://www.loc.gov/item/2007683815/","False","//cdn.loc.gov/service/pnp/bbc/1200/1200/1203f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1200/1200/1203f_150px.jpg#h=150&w=86","//cdn.loc.gov/service/pnp/bbc/1200/1200/1203ft.gif#h=150&w=86","//cdn.loc.gov/service/pnp/bbc/1200/1200/1203fr.jpg#h=640&w=368","//cdn.loc.gov/service/pnp/bbc/1200/1200/1203fv.jpg#h=1024&w=588","http://www.loc.gov/pictures/collection/bbc/item/2007683815/","http://www.loc.gov/item/2007683815/","http://www.loc.gov/pictures/item/2007683815/","http://hdl.loc.gov/loc.pnp/bbc.1203f","http://www.loc.gov/resource/bbc.1203f/","http://lccn.loc.gov/2007683815","","","","","","","","","","",""
"False","photo, print, drawing","nadja caramel company","http://www.loc.gov/item/2007683816/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","collins, eddie (team member)","philadelphia athletics","philadelphia","american league","second baseman","baseball cards","relief prints","color","","","","","1221","bbc","catalog","baseball-cards","","[Eddie Collins, Philadelphia Athletics, baseball card portrait]","image","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color","2016-05-17T21:38:20.744Z","pictures","catalog","2016-05-17T21:36:20.712Z","1910","","LOT 13163-22, no. 4 [P&P]","Nadja Philadelphia Athletics (E104)","1910-01-01T00:00:00Z","english","https://www.loc.gov/item/2007683816/","False","//cdn.loc.gov/service/pnp/bbc/1200/1200/1204f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1200/1200/1204f_150px.jpg#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/1200/1200/1204ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/1200/1200/1204fr.jpg#h=640&w=354","//cdn.loc.gov/service/pnp/bbc/1200/1200/1204fv.jpg#h=1024&w=567","http://www.loc.gov/pictures/collection/bbc/item/2007683816/","http://hdl.loc.gov/loc.pnp/bbc.3g06986","http://www.loc.gov/item/2007683816/","http://www.loc.gov/pictures/item/2007683816/","http://hdl.loc.gov/loc.pnp/bbc.1204f","http://www.loc.gov/resource/bbc.1204f/","http://www.loc.gov/resource/cph.3g06986/","http://www.loc.gov/resource/bbc.3g06986/","http://lccn.loc.gov/2007683816","","","","","","","",""
"False","photo, print, drawing","nadja caramel company","http://www.loc.gov/item/2007683817/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","davis, harry (team member)","philadelphia athletics","philadelphia","american league","first baseman","baseball cards","relief prints","color","","","","","1222","bbc","catalog","baseball-cards","","[Harry Davis, Philadelphia Athletics, baseball card portrait]","image","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color","2016-05-17T21:38:20.744Z","pictures","catalog","2016-05-17T21:36:20.712Z","1910","","LOT 13163-22, no. 5 [P&P]","Nadja Philadelphia Athletics (E104)","1910-01-01T00:00:00Z","english","https://www.loc.gov/item/2007683817/","False","//cdn.loc.gov/service/pnp/bbc/1200/1200/1205f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1200/1200/1205f_150px.jpg#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/1200/1200/1205ft.gif#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/1200/1200/1205fr.jpg#h=640&w=362","//cdn.loc.gov/service/pnp/bbc/1200/1200/1205fv.jpg#h=1024&w=579","http://www.loc.gov/pictures/collection/bbc/item/2007683817/","http://www.loc.gov/item/2007683817/","http://www.loc.gov/pictures/item/2007683817/","http://hdl.loc.gov/loc.pnp/bbc.1205f","http://www.loc.gov/resource/bbc.1205f/","http://lccn.loc.gov/2007683817","","","","","","","","","","",""
"False","photo, print, drawing","nadja caramel company","http://www.loc.gov/item/2007683818/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","dygert, jimmy (team member)","philadelphia athletics","philadelphia","american league","pitcher","baseball cards","relief prints","color","","","","","1223","bbc","catalog","baseball-cards","","[Jimmy Dygert, Philadelphia Athletics, baseball card portrait]","image","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color","2016-05-17T21:38:20.744Z","pictures","catalog","2016-05-17T21:36:20.712Z","1910","","LOT 13163-22, no. 6 [P&P]","Nadja Philadelphia Athletics (E104)","1910-01-01T00:00:00Z","english","https://www.loc.gov/item/2007683818/","False","//cdn.loc.gov/service/pnp/bbc/1200/1200/1206f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1200/1200/1206f_150px.jpg#h=150&w=86","//cdn.loc.gov/service/pnp/bbc/1200/1200/1206ft.gif#h=150&w=86","//cdn.loc.gov/service/pnp/bbc/1200/1200/1206fr.jpg#h=640&w=368","//cdn.loc.gov/service/pnp/bbc/1200/1200/1206fv.jpg#h=1024&w=589","http://www.loc.gov/pictures/collection/bbc/item/2007683818/","http://www.loc.gov/item/2007683818/","http://www.loc.gov/pictures/item/2007683818/","http://hdl.loc.gov/loc.pnp/bbc.1206f","http://www.loc.gov/resource/bbc.1206f/","http://lccn.loc.gov/2007683818","","","","","","","","","","",""
"False","photo, print, drawing","nadja caramel company","http://www.loc.gov/item/2007683819/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","hartsel, topsy (team member)","philadelphia athletics","philadelphia","american league","outfielder","baseball cards","relief prints","color","","","","","1224","bbc","catalog","baseball-cards","","[Topsy Hartsel, Philadelphia Athletics, baseball card portrait]","image","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color","2016-05-17T21:38:20.744Z","pictures","catalog","2016-05-17T21:36:20.712Z","1910","","LOT 13163-22, no. 7 [P&P]","Nadja Philadelphia Athletics (E104)","1910-01-01T00:00:00Z","english","https://www.loc.gov/item/2007683819/","False","//cdn.loc.gov/service/pnp/bbc/1200/1200/1207f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1200/1200/1207ft.gif#h=150&w=87","//cdn.loc.gov/service/pnp/bbc/1200/1200/1207f_150px.jpg#h=150&w=88","//cdn.loc.gov/service/pnp/bbc/1200/1200/1207fr.jpg#h=640&w=373","//cdn.loc.gov/service/pnp/bbc/1200/1200/1207fv.jpg#h=1024&w=597","http://www.loc.gov/pictures/collection/bbc/item/2007683819/","http://www.loc.gov/item/2007683819/","http://www.loc.gov/pictures/item/2007683819/","http://hdl.loc.gov/loc.pnp/bbc.1207f","http://www.loc.gov/resource/bbc.1207f/","http://lccn.loc.gov/2007683819","","","","","","","","","","",""
"False","photo, print, drawing","nadja caramel company","http://www.loc.gov/item/2007683820/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","krause, harry (team member)","philadelphia athletics","philadelphia","american league","pitcher","baseball cards","relief prints","color","","","","","1225","bbc","catalog","baseball-cards","","[Harry Krause, Philadelphia Athletics, baseball card portrait]","image","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color","2016-05-17T21:38:20.744Z","pictures","catalog","2016-05-17T21:36:20.712Z","1910","","LOT 13163-22, no. 8 [P&P]","Nadja Philadelphia Athletics (E104)","1910-01-01T00:00:00Z","english","https://www.loc.gov/item/2007683820/","False","//cdn.loc.gov/service/pnp/bbc/1200/1200/1208f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1200/1200/1208f_150px.jpg#h=150&w=86","//cdn.loc.gov/service/pnp/bbc/1200/1200/1208ft.gif#h=150&w=86","//cdn.loc.gov/service/pnp/bbc/1200/1200/1208fr.jpg#h=640&w=368","//cdn.loc.gov/service/pnp/bbc/1200/1200/1208fv.jpg#h=1024&w=589","http://www.loc.gov/pictures/collection/bbc/item/2007683820/","http://www.loc.gov/item/2007683820/","http://www.loc.gov/pictures/item/2007683820/","http://hdl.loc.gov/loc.pnp/bbc.1208f","http://www.loc.gov/resource/bbc.1208f/","http://lccn.loc.gov/2007683820","","","","","","","","","","",""
"False","photo, print, drawing","nadja caramel company","http://www.loc.gov/item/2007683821/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","lapp, jack (team member)","philadelphia athletics","philadelphia","american league","catcher","baseball cards","relief prints","color","","","","","1226","bbc","catalog","baseball-cards","","[Jack Lapp, Philadelphia Athletics, baseball card portrait]","image","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color","2016-05-17T21:38:20.744Z","pictures","catalog","2016-05-17T21:36:20.712Z","1910","","LOT 13163-22, no. 9 [P&P]","Nadja Philadelphia Athletics (E104)","1910-01-01T00:00:00Z","english","https://www.loc.gov/item/2007683821/","False","//cdn.loc.gov/service/pnp/bbc/1200/1200/1209f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1200/1200/1209f_150px.jpg#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/1200/1200/1209ft.gif#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/1200/1200/1209fr.jpg#h=640&w=363","//cdn.loc.gov/service/pnp/bbc/1200/1200/1209fv.jpg#h=1024&w=581","http://www.loc.gov/pictures/collection/bbc/item/2007683821/","http://www.loc.gov/item/2007683821/","http://www.loc.gov/pictures/item/2007683821/","http://hdl.loc.gov/loc.pnp/bbc.1209f","http://www.loc.gov/resource/bbc.1209f/","http://lccn.loc.gov/2007683821","","","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676643/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","akin (team member)","seattle","northwestern league","baseball cards","relief prints","color","","","","","","","1227","bbc","catalog","baseball-cards","","[Akin, Seattle Team, baseball card portrait]","image","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:43.730Z","pictures","catalog","2016-05-17T21:36:27.875Z","1910","","LOT 13163-23, no. 1 [P&P]","Obak (T212)","1910-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676643/","False","//cdn.loc.gov/service/pnp/bbc/1200/1210/1219f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1200/1210/1219f_150px.jpg#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/1200/1210/1219ft.gif#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/1200/1210/1219fr.jpg#h=640&w=349","//cdn.loc.gov/service/pnp/bbc/1200/1210/1219fv.jpg#h=1024&w=558","http://www.loc.gov/pictures/collection/bbc/item/2008676643/","http://hdl.loc.gov/loc.pnp/bbc.1219b","http://www.loc.gov/item/2008676643/","http://www.loc.gov/pictures/item/2008676643/","http://hdl.loc.gov/loc.pnp/bbc.1219f","http://www.loc.gov/resource/bbc.1219f/","http://www.loc.gov/resource/bbc.1219b/","http://lccn.loc.gov/2008676643","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676957/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","shea (team member)","seattle","northwestern league","baseball cards","relief prints","color","","","","","","","1228","bbc","catalog","baseball-cards","","[Shea, Seattle Team, baseball card portrait]","image","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:41:13.084Z","pictures","catalog","2016-05-17T21:36:29.083Z","1910","","LOT 13163-23, no. 10 [P&P]","Obak (T212)","1910-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676957/","False","//cdn.loc.gov/service/pnp/bbc/1200/1220/1228f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1200/1220/1228f_150px.jpg#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/1200/1220/1228ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/1200/1220/1228fr.jpg#h=640&w=356","//cdn.loc.gov/service/pnp/bbc/1200/1220/1228fv.jpg#h=1024&w=569","http://www.loc.gov/pictures/collection/bbc/item/2008676957/","http://hdl.loc.gov/loc.pnp/bbc.1228b","http://www.loc.gov/item/2008676957/","http://www.loc.gov/pictures/item/2008676957/","http://hdl.loc.gov/loc.pnp/bbc.1228f","http://www.loc.gov/resource/bbc.1228f/","http://www.loc.gov/resource/bbc.1228b/","http://lccn.loc.gov/2008676957","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008677340/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","stewart (team member)","san francisco","pacific coast league","baseball cards","relief prints","color","","","","","","","1229","bbc","catalog","baseball-cards","","[Stewart, San Francisco Team, baseball card portrait]","image","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:41:29.416Z","pictures","catalog","2016-05-17T21:36:29.617Z","1910","","LOT 13163-23, no. 100 [P&P]","Obak (T212)","1910-01-01T00:00:00Z","english","https://www.loc.gov/item/2008677340/","False","//cdn.loc.gov/service/pnp/bbc/1300/1310/1318f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1300/1310/1318ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/1300/1310/1318f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/1300/1310/1318fr.jpg#h=640&w=356","//cdn.loc.gov/service/pnp/bbc/1300/1310/1318fv.jpg#h=1024&w=570","http://www.loc.gov/pictures/collection/bbc/item/2008677340/","http://hdl.loc.gov/loc.pnp/bbc.1318b","http://www.loc.gov/item/2008677340/","http://www.loc.gov/pictures/item/2008677340/","http://hdl.loc.gov/loc.pnp/bbc.1318f","http://www.loc.gov/resource/bbc.1318f/","http://www.loc.gov/resource/bbc.1318b/","http://lccn.loc.gov/2008677340","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008677341/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","sutor (team member)","san francisco","pacific coast league","baseball cards","relief prints","color","","","","","","","1230","bbc","catalog","baseball-cards","","[Sutor, San Francisco Team, baseball card portrait]","image","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:41:29.416Z","pictures","catalog","2016-05-17T21:36:29.617Z","1910","","LOT 13163-23, no. 101 [P&P]","Obak (T212)","1910-01-01T00:00:00Z","english","https://www.loc.gov/item/2008677341/","False","//cdn.loc.gov/service/pnp/bbc/1300/1310/1319f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1300/1310/1319f_150px.jpg#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/1300/1310/1319ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/1300/1310/1319fr.jpg#h=640&w=356","//cdn.loc.gov/service/pnp/bbc/1300/1310/1319fv.jpg#h=1024&w=570","http://www.loc.gov/pictures/collection/bbc/item/2008677341/","http://hdl.loc.gov/loc.pnp/bbc.1319b","http://www.loc.gov/item/2008677341/","http://www.loc.gov/pictures/item/2008677341/","http://hdl.loc.gov/loc.pnp/bbc.1319f","http://www.loc.gov/resource/bbc.1319f/","http://www.loc.gov/resource/bbc.1319b/","http://lccn.loc.gov/2008677341","","","","","","","","",""
