"access_restricted","original_format__-","contributor__-","id","partof__001","partof__002","partof__003","partof__004","partof__005","partof__006","subject__001","subject__002","subject__003","subject__004","subject__005","subject__006","subject__007","subject__008","subject__009","subject__010","subject__011","subject__012","subject__013","subject__014","subject__015","index","group__001","group__002","group__003","group__004","title","online_format__-","location__-","number_former_id__-","mime_type__001","mime_type__002","mime_type__003","mime_type__004","digitized","description__-","timestamp","site__001","site__002","extract_timestamp","date","number__-","shelf_id","other_title__-","dates__-","language__-","url","hassegments","image_url__001","image_url__002","image_url__003","image_url__004","image_url__005","aka__001","aka__002","aka__003","aka__004","aka__005","aka__006","aka__007","aka__008","aka__009","aka__010","aka__011","aka__012","aka__013","aka__014","aka__015","aka__016","aka__017"
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2007685702/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","stone, george (team member)","st. louis browns","st. louis","american league","left fielder","baseball cards","chromolithographs","color","","","","","","","","1721","bbc","catalog","baseball-cards","","[George Stone, St. Louis Browns, baseball card portrait]","image","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : chromolithograph with hand-color.","2016-05-17T21:38:50.561Z","pictures","catalog","2016-05-17T21:36:22.123Z","1911","","LOT 13163-29, no. 83 [P&P]","Turkey Red Cabinets (T3)","1911-01-01T00:00:00Z","english","https://www.loc.gov/item/2007685702/","False","//cdn.loc.gov/service/pnp/bbc/1700/1720/1728f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1700/1720/1728f_150px.jpg#h=150&w=111","//cdn.loc.gov/service/pnp/bbc/1700/1720/1728ft.gif#h=150&w=111","//cdn.loc.gov/service/pnp/bbc/1700/1720/1728fr.jpg#h=640&w=474","//cdn.loc.gov/service/pnp/bbc/1700/1720/1728fv.jpg#h=1024&w=758","http://www.loc.gov/pictures/collection/bbc/item/2007685702/","http://hdl.loc.gov/loc.pnp/bbc.1728b","http://www.loc.gov/item/2007685702/","http://www.loc.gov/pictures/item/2007685702/","http://hdl.loc.gov/loc.pnp/bbc.1728f","http://www.loc.gov/resource/bbc.1728f/","http://www.loc.gov/resource/bbc.1728b/","http://lccn.loc.gov/2007685702","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2007685703/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","waddell, rube (team member)","st. louis browns","st. louis","american league","pitcher","baseball cards","chromolithographs","color","","","","","","","","1722","bbc","catalog","baseball-cards","","[Rube Waddell, St. Louis Browns, baseball card portrait]","image","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : chromolithograph with hand-color.","2016-05-17T21:38:50.561Z","pictures","catalog","2016-05-17T21:36:22.123Z","1911","","LOT 13163-29, no. 84 [P&P]","Turkey Red Cabinets (T3)","1911-01-01T00:00:00Z","english","https://www.loc.gov/item/2007685703/","False","//cdn.loc.gov/service/pnp/bbc/1700/1720/1729f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1700/1720/1729f_150px.jpg#h=150&w=109","//cdn.loc.gov/service/pnp/bbc/1700/1720/1729ft.gif#h=150&w=109","//cdn.loc.gov/service/pnp/bbc/1700/1720/1729fr.jpg#h=640&w=463","//cdn.loc.gov/service/pnp/bbc/1700/1720/1729fv.jpg#h=1024&w=741","http://www.loc.gov/pictures/collection/bbc/item/2007685703/","http://hdl.loc.gov/loc.pnp/bbc.1729b","http://www.loc.gov/item/2007685703/","http://www.loc.gov/pictures/item/2007685703/","http://hdl.loc.gov/loc.pnp/bbc.1729f","http://www.loc.gov/resource/bbc.1729f/","http://www.loc.gov/resource/bbc.1729b/","http://lccn.loc.gov/2007685703","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2007685704/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","browne, george (team member)","washington nationals","washington","american league","outfielder","chicago","baseball cards","chromolithographs","color","","","","","","","1723","bbc","catalog","baseball-cards","","[George Browne, Washington Nationals, Chicago White Sox, baseball card portrait]","image","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : chromolithograph with hand-color.","2016-05-17T21:38:50.561Z","pictures","catalog","2016-05-17T21:36:22.123Z","1911","","LOT 13163-29, no. 85 [P&P]","Turkey Red Cabinets (T3)","1911-01-01T00:00:00Z","english","https://www.loc.gov/item/2007685704/","False","//cdn.loc.gov/service/pnp/bbc/1700/1730/1730f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1700/1730/1730f_150px.jpg#h=150&w=108","//cdn.loc.gov/service/pnp/bbc/1700/1730/1730ft.gif#h=150&w=108","//cdn.loc.gov/service/pnp/bbc/1700/1730/1730fr.jpg#h=640&w=461","//cdn.loc.gov/service/pnp/bbc/1700/1730/1730fv.jpg#h=1024&w=738","http://www.loc.gov/pictures/collection/bbc/item/2007685704/","http://hdl.loc.gov/loc.pnp/bbc.1730b","http://www.loc.gov/item/2007685704/","http://www.loc.gov/pictures/item/2007685704/","http://hdl.loc.gov/loc.pnp/bbc.1730f","http://www.loc.gov/resource/bbc.1730f/","http://www.loc.gov/resource/bbc.1730b/","http://lccn.loc.gov/2007685704","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2007685705/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","elberfeld, kid (team member)","washington nationals","washington","american league","third baseman","baseball cards","chromolithographs","color","","","","","","","","1724","bbc","catalog","baseball-cards","","[Kid Elberfeld, Washington Nationals, baseball card portrait]","image","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : chromolithograph with hand-color.","2016-05-17T21:38:50.561Z","pictures","catalog","2016-05-17T21:36:22.123Z","1911","","LOT 13163-29, no. 86 [P&P]","Turkey Red Cabinets (T3)","1911-01-01T00:00:00Z","english","https://www.loc.gov/item/2007685705/","False","//cdn.loc.gov/service/pnp/bbc/1700/1730/1731f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1700/1730/1731f_150px.jpg#h=150&w=109","//cdn.loc.gov/service/pnp/bbc/1700/1730/1731ft.gif#h=150&w=109","//cdn.loc.gov/service/pnp/bbc/1700/1730/1731fr.jpg#h=640&w=466","//cdn.loc.gov/service/pnp/bbc/1700/1730/1731fv.jpg#h=1024&w=746","http://www.loc.gov/pictures/collection/bbc/item/2007685705/","http://hdl.loc.gov/loc.pnp/bbc.1731b","http://www.loc.gov/item/2007685705/","http://www.loc.gov/pictures/item/2007685705/","http://hdl.loc.gov/loc.pnp/bbc.1731f","http://www.loc.gov/resource/bbc.1731f/","http://www.loc.gov/resource/bbc.1731b/","http://lccn.loc.gov/2007685705","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2007685706/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","groom, bob (team member)","washington nationals","washington","american league","pitcher","baseball cards","chromolithographs","color","","","","","","","","1725","bbc","catalog","baseball-cards","","[Bob Groom, Washington Nationals, baseball card portrait]","image","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : chromolithograph with hand-color.","2016-05-17T21:38:50.561Z","pictures","catalog","2016-05-17T21:36:22.123Z","1911","","LOT 13163-29, no. 87 [P&P]","Turkey Red Cabinets (T3)","1911-01-01T00:00:00Z","english","https://www.loc.gov/item/2007685706/","False","//cdn.loc.gov/service/pnp/bbc/1700/1730/1732f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1700/1730/1732f_150px.jpg#h=150&w=109","//cdn.loc.gov/service/pnp/bbc/1700/1730/1732ft.gif#h=150&w=109","//cdn.loc.gov/service/pnp/bbc/1700/1730/1732fr.jpg#h=640&w=464","//cdn.loc.gov/service/pnp/bbc/1700/1730/1732fv.jpg#h=1024&w=742","http://www.loc.gov/pictures/collection/bbc/item/2007685706/","http://hdl.loc.gov/loc.pnp/bbc.1732b","http://www.loc.gov/item/2007685706/","http://www.loc.gov/pictures/item/2007685706/","http://hdl.loc.gov/loc.pnp/bbc.1732f","http://www.loc.gov/resource/bbc.1732f/","http://www.loc.gov/resource/bbc.1732b/","http://lccn.loc.gov/2007685706","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2007685707/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","johnson, walter","washington senators (baseball team)","people","baseball players","washington (d.c.)","baseball cards","chromolithographs","color","johnson, walter (team member)","washington nationals","washington","american league","pitcher","","","1726","bbc","catalog","baseball-cards","main-catalog","[Walter Johnson, Washington Nationals, baseball card portrait]","image","washington d.c.","http://www.loc.gov/item/15050412","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : chromolithograph with hand-color.","2018-05-05T13:30:10.739Z","pictures","catalog","2018-05-05T13:29:38.778Z","1911","http://www.loc.gov/item/15050412","LOT 13163-29, no. 88 [P&P]","Turkey Red Cabinets (T3)","1911-01-01T00:00:00Z","english","https://www.loc.gov/item/2007685707/","False","//cdn.loc.gov/service/pnp/bbc/1700/1730/1733f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1700/1730/1733f_150px.jpg#h=150&w=108","//cdn.loc.gov/service/pnp/bbc/1700/1730/1733ft.gif#h=150&w=108","//cdn.loc.gov/service/pnp/bbc/1700/1730/1733fr.jpg#h=640&w=461","//cdn.loc.gov/service/pnp/bbc/1700/1730/1733fv.jpg#h=1024&w=737","http://www.loc.gov/pictures/collection/bbc/item/2007685707/","http://hdl.loc.gov/loc.pnp/bbc.1733b","http://hdl.loc.gov/loc.pnp/bbc.3g06978","http://www.loc.gov/item/2007685707/","http://www.loc.gov/pictures/item/2007685707/","http://hdl.loc.gov/loc.pnp/bbc.1733f","http://hdl.loc.gov/loc.pnp/bbc.3g06319","http://hdl.loc.gov/loc.pnp/bbc.3g06977","http://www.loc.gov/resource/bbc.1733f/","http://www.loc.gov/resource/bbc.1733b/","http://www.loc.gov/resource/cph.3g06319/","http://www.loc.gov/resource/cph.3g06978/","http://www.loc.gov/resource/cph.3g06977/","http://lccn.loc.gov/2007685707","http://www.loc.gov/resource/bbc.3g06978/","http://www.loc.gov/resource/bbc.3g06977/","http://www.loc.gov/resource/bbc.3g06319/"
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2007685708/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","street, gabby (team member)","washington nationals","washington","american league","pitcher","baseball cards","chromolithographs","color","","","","","","","","1727","bbc","catalog","baseball-cards","","[Gabby Street, Washington Nationals, baseball card portrait]","image","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : chromolithograph with hand-color.","2016-05-17T21:38:50.561Z","pictures","catalog","2016-05-17T21:36:22.123Z","1911","","LOT 13163-29, no. 89 [P&P]","Turkey Red Cabinets (T3)","1911-01-01T00:00:00Z","english","https://www.loc.gov/item/2007685708/","False","//cdn.loc.gov/service/pnp/bbc/1700/1730/1734f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1700/1730/1734f_150px.jpg#h=150&w=109","//cdn.loc.gov/service/pnp/bbc/1700/1730/1734ft.gif#h=150&w=109","//cdn.loc.gov/service/pnp/bbc/1700/1730/1734fr.jpg#h=640&w=464","//cdn.loc.gov/service/pnp/bbc/1700/1730/1734fv.jpg#h=1024&w=742","http://www.loc.gov/pictures/collection/bbc/item/2007685708/","http://hdl.loc.gov/loc.pnp/bbc.1734b","http://www.loc.gov/item/2007685708/","http://www.loc.gov/pictures/item/2007685708/","http://hdl.loc.gov/loc.pnp/bbc.1734f","http://hdl.loc.gov/loc.pnp/bbc.3c26171","http://www.loc.gov/resource/bbc.1734f/","http://www.loc.gov/resource/bbc.1734b/","http://www.loc.gov/resource/cph.3c26171/","http://lccn.loc.gov/2007685708","http://www.loc.gov/resource/bbc.3c26171/","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2007685608/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","brown, three finger (team member)","chicago cubs","chicago","national league","pitcher","baseball cards","chromolithographs","color","","","","","","","","1728","bbc","catalog","baseball-cards","","[Three Finger Brown, Chicago Cubs, baseball card portrait]","image","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : chromolithograph with hand-color.","2016-05-17T21:38:35.889Z","pictures","catalog","2016-05-17T21:36:21.436Z","1911","","LOT 13163-29, no. 9 [P&P]","Turkey Red Cabinets (T3)","1911-01-01T00:00:00Z","english","https://www.loc.gov/item/2007685608/","False","//cdn.loc.gov/service/pnp/bbc/1600/1650/1654f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1600/1650/1654f_150px.jpg#h=150&w=108","//cdn.loc.gov/service/pnp/bbc/1600/1650/1654ft.gif#h=150&w=108","//cdn.loc.gov/service/pnp/bbc/1600/1650/1654fr.jpg#h=640&w=462","//cdn.loc.gov/service/pnp/bbc/1600/1650/1654fv.jpg#h=1024&w=739","http://www.loc.gov/pictures/collection/bbc/item/2007685608/","http://hdl.loc.gov/loc.pnp/bbc.1654b","http://www.loc.gov/item/2007685608/","http://www.loc.gov/pictures/item/2007685608/","http://hdl.loc.gov/loc.pnp/bbc.1654f","http://www.loc.gov/resource/bbc.1654f/","http://www.loc.gov/resource/bbc.1654b/","http://lccn.loc.gov/2007685608","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2007685709/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","baseball cards","chromolithographs","color","","","","","","","","","","","","","1729","bbc","catalog","baseball-cards","","[A close play at second, baseball card portrait]","image","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : chromolithograph with hand-color.","2016-05-17T21:38:50.561Z","pictures","catalog","2016-05-17T21:36:22.123Z","1911","","LOT 13163-29, no. 90 [P&P]","Turkey Red Cabinets (T3)","1911-01-01T00:00:00Z","english","https://www.loc.gov/item/2007685709/","False","//cdn.loc.gov/service/pnp/bbc/1700/1730/1735f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1700/1730/1735f_150px.jpg#h=108&w=150","//cdn.loc.gov/service/pnp/bbc/1700/1730/1735ft.gif#h=109&w=150","//cdn.loc.gov/service/pnp/bbc/1700/1730/1735fr.jpg#h=463&w=640","//cdn.loc.gov/service/pnp/bbc/1700/1730/1735fv.jpg#h=740&w=1024","http://www.loc.gov/pictures/collection/bbc/item/2007685709/","http://hdl.loc.gov/loc.pnp/bbc.1735b","http://www.loc.gov/item/2007685709/","http://www.loc.gov/pictures/item/2007685709/","http://hdl.loc.gov/loc.pnp/bbc.1735f","http://www.loc.gov/resource/bbc.1735f/","http://www.loc.gov/resource/bbc.1735b/","http://lccn.loc.gov/2007685709","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2007685710/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","baseball cards","chromolithographs","color","","","","","","","","","","","","","1730","bbc","catalog","baseball-cards","","[Chief Myers at bat, baseball card portrait]","image","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : chromolithograph with hand-color.","2016-05-17T21:38:50.561Z","pictures","catalog","2016-05-17T21:36:22.123Z","1911","","LOT 13163-29, no. 91 [P&P]","Turkey Red Cabinets (T3)","1911-01-01T00:00:00Z","english","https://www.loc.gov/item/2007685710/","False","//cdn.loc.gov/service/pnp/bbc/1700/1730/1736f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1700/1730/1736f_150px.jpg#h=108&w=150","//cdn.loc.gov/service/pnp/bbc/1700/1730/1736ft.gif#h=108&w=150","//cdn.loc.gov/service/pnp/bbc/1700/1730/1736fr.jpg#h=461&w=640","//cdn.loc.gov/service/pnp/bbc/1700/1730/1736fv.jpg#h=738&w=1024","http://www.loc.gov/pictures/collection/bbc/item/2007685710/","http://hdl.loc.gov/loc.pnp/bbc.1736b","http://www.loc.gov/item/2007685710/","http://www.loc.gov/pictures/item/2007685710/","http://hdl.loc.gov/loc.pnp/bbc.1736f","http://www.loc.gov/resource/bbc.1736f/","http://www.loc.gov/resource/bbc.1736b/","http://lccn.loc.gov/2007685710","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2007685711/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","baseball cards","chromolithographs","color","","","","","","","","","","","","","1731","bbc","catalog","baseball-cards","","[Jordan & Herzog at first, baseball card portrait]","image","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : chromolithograph with hand-color.","2016-05-17T21:38:50.561Z","pictures","catalog","2016-05-17T21:36:22.123Z","1911","","LOT 13163-29, no. 92 [P&P]","Turkey Red Cabinets (T3)","1911-01-01T00:00:00Z","english","https://www.loc.gov/item/2007685711/","False","//cdn.loc.gov/service/pnp/bbc/1700/1730/1737f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1700/1730/1737f_150px.jpg#h=108&w=150","//cdn.loc.gov/service/pnp/bbc/1700/1730/1737ft.gif#h=108&w=150","//cdn.loc.gov/service/pnp/bbc/1700/1730/1737fr.jpg#h=461&w=640","//cdn.loc.gov/service/pnp/bbc/1700/1730/1737fv.jpg#h=737&w=1024","http://www.loc.gov/pictures/collection/bbc/item/2007685711/","http://hdl.loc.gov/loc.pnp/bbc.1737b","http://www.loc.gov/item/2007685711/","http://www.loc.gov/pictures/item/2007685711/","http://hdl.loc.gov/loc.pnp/bbc.1737f","http://www.loc.gov/resource/bbc.1737f/","http://www.loc.gov/resource/bbc.1737b/","http://lccn.loc.gov/2007685711","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2007685712/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","baseball cards","chromolithographs","color","","","","","","","","","","","","","1732","bbc","catalog","baseball-cards","","[Out at third,baseball card portrait]","image","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : chromolithograph with hand-color.","2016-05-17T21:38:50.561Z","pictures","catalog","2016-05-17T21:36:22.123Z","1911","","LOT 13163-29, no. 93 [P&P]","Turkey Red Cabinets (T3)","1911-01-01T00:00:00Z","english","https://www.loc.gov/item/2007685712/","False","//cdn.loc.gov/service/pnp/bbc/1700/1730/1738f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1700/1730/1738f_150px.jpg#h=109&w=150","//cdn.loc.gov/service/pnp/bbc/1700/1730/1738ft.gif#h=109&w=150","//cdn.loc.gov/service/pnp/bbc/1700/1730/1738fr.jpg#h=464&w=640","//cdn.loc.gov/service/pnp/bbc/1700/1730/1738fv.jpg#h=743&w=1024","http://www.loc.gov/pictures/collection/bbc/item/2007685712/","http://hdl.loc.gov/loc.pnp/bbc.1738b","http://www.loc.gov/item/2007685712/","http://www.loc.gov/pictures/item/2007685712/","http://hdl.loc.gov/loc.pnp/bbc.1738f","http://www.loc.gov/resource/bbc.1738f/","http://www.loc.gov/resource/bbc.1738b/","http://lccn.loc.gov/2007685712","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2007685713/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","baseball cards","chromolithographs","color","","","","","","","","","","","","","1733","bbc","catalog","baseball-cards","","[Safe at third, baseball card portrait]","image","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : chromolithograph with hand-color.","2016-05-17T21:38:50.561Z","pictures","catalog","2016-05-17T21:36:22.123Z","1911","","LOT 13163-29, no. 94 [P&P]","Turkey Red Cabinets (T3)","1911-01-01T00:00:00Z","english","https://www.loc.gov/item/2007685713/","False","//cdn.loc.gov/service/pnp/bbc/1700/1730/1739f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1700/1730/1739f_150px.jpg#h=108&w=150","//cdn.loc.gov/service/pnp/bbc/1700/1730/1739ft.gif#h=109&w=150","//cdn.loc.gov/service/pnp/bbc/1700/1730/1739fr.jpg#h=463&w=640","//cdn.loc.gov/service/pnp/bbc/1700/1730/1739fv.jpg#h=740&w=1024","http://www.loc.gov/pictures/collection/bbc/item/2007685713/","http://hdl.loc.gov/loc.pnp/bbc.1739b","http://www.loc.gov/item/2007685713/","http://www.loc.gov/pictures/item/2007685713/","http://hdl.loc.gov/loc.pnp/bbc.1739f","http://www.loc.gov/resource/bbc.1739f/","http://www.loc.gov/resource/bbc.1739b/","http://lccn.loc.gov/2007685713","","","","","","","","",""
