"access_restricted","original_format__-","contributor__-","id","partof__001","partof__002","partof__003","partof__004","partof__005","partof__006","subject__001","subject__002","subject__003","subject__004","subject__005","subject__006","subject__007","subject__008","subject__009","subject__010","subject__011","index","group__001","group__002","group__003","group__004","title","online_format__-","location__001","location__002","number_former_id__-","mime_type__001","mime_type__002","mime_type__003","mime_type__004","digitized","description__-","timestamp","site__001","site__002","extract_timestamp","date","number__-","shelf_id","other_title__-","dates__-","language__-","url","hassegments","image_url__001","image_url__002","image_url__003","image_url__004","image_url__005","aka__001","aka__002","aka__003","aka__004","aka__005","aka__006","aka__007","aka__008","aka__009","aka__010","aka__011","aka__012"
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2007686978/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","corkhill, pop (team member)","cincinnati red stockings","cincinnati","american association","center fielder","albumen prints","baseball cards","","","","","336","bbc","catalog","baseball-cards","","[Pop Corkhill, Cincinnati Red Stockings, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:39:31.495Z","pictures","catalog","2016-05-17T21:36:24.088Z","1887","","LOT 13163-05, no. 336 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2007686978/","False","//cdn.loc.gov/service/pnp/bbc/0400/0400/0408f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0400/0400/0408f_150px.jpg#h=150&w=87","//cdn.loc.gov/service/pnp/bbc/0400/0400/0408ft.gif#h=150&w=87","//cdn.loc.gov/service/pnp/bbc/0400/0400/0408fr.jpg#h=640&w=372","//cdn.loc.gov/service/pnp/bbc/0400/0400/0408fv.jpg#h=1024&w=596","http://www.loc.gov/pictures/collection/bbc/item/2007686978/","http://www.loc.gov/item/2007686978/","http://www.loc.gov/pictures/item/2007686978/","http://hdl.loc.gov/loc.pnp/bbc.0408f","http://www.loc.gov/resource/bbc.0408f/","http://lccn.loc.gov/2007686978","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2007686979/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","keenan, jim (team member)","cincinnati red stockings","cincinnati","american association","catcher","albumen prints","baseball cards","","","","","337","bbc","catalog","baseball-cards","","[Jim Keenan, Cincinnati Red Stockings, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:39:31.495Z","pictures","catalog","2016-05-17T21:36:24.088Z","1887","","LOT 13163-05, no. 337 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2007686979/","False","//cdn.loc.gov/service/pnp/bbc/0400/0400/0409f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0400/0400/0409f_150px.jpg#h=150&w=81","//cdn.loc.gov/service/pnp/bbc/0400/0400/0409ft.gif#h=150&w=81","//cdn.loc.gov/service/pnp/bbc/0400/0400/0409fr.jpg#h=640&w=347","//cdn.loc.gov/service/pnp/bbc/0400/0400/0409fv.jpg#h=1024&w=555","http://www.loc.gov/pictures/collection/bbc/item/2007686979/","http://www.loc.gov/item/2007686979/","http://www.loc.gov/pictures/item/2007686979/","http://hdl.loc.gov/loc.pnp/bbc.0409f","http://www.loc.gov/resource/bbc.0409f/","http://lccn.loc.gov/2007686979","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2007686980/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","mcphee, bid (team member)","cincinnati red stockings","cincinnati","american association","second baseman","albumen prints","baseball cards","","","","","338","bbc","catalog","baseball-cards","","[Bid McPhee, Cincinnati Red Stockings, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:39:45.531Z","pictures","catalog","2016-05-17T21:36:24.711Z","1887","","LOT 13163-05, no. 338 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2007686980/","False","//cdn.loc.gov/service/pnp/bbc/0400/0410/0410f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0400/0410/0410f_150px.jpg#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/0400/0410/0410ft.gif#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/0400/0410/0410fr.jpg#h=640&w=350","//cdn.loc.gov/service/pnp/bbc/0400/0410/0410fv.jpg#h=1024&w=561","http://www.loc.gov/pictures/collection/bbc/item/2007686980/","http://www.loc.gov/item/2007686980/","http://www.loc.gov/pictures/item/2007686980/","http://hdl.loc.gov/loc.pnp/bbc.0410f","http://www.loc.gov/resource/bbc.0410f/","http://lccn.loc.gov/2007686980","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2007686981/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","mcphee, bid (team member)","cincinnati red stockings","cincinnati","american association","second baseman","albumen prints","baseball cards","","","","","339","bbc","catalog","baseball-cards","","[Bid McPhee, Cincinnati Red Stockings, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:39:45.531Z","pictures","catalog","2016-05-17T21:36:24.711Z","1887","","LOT 13163-05, no. 339 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2007686981/","False","//cdn.loc.gov/service/pnp/bbc/0400/0410/0411f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0400/0410/0411ft.gif#h=150&w=86","//cdn.loc.gov/service/pnp/bbc/0400/0410/0411f_150px.jpg#h=150&w=87","//cdn.loc.gov/service/pnp/bbc/0400/0410/0411fr.jpg#h=640&w=369","//cdn.loc.gov/service/pnp/bbc/0400/0410/0411fv.jpg#h=1024&w=591","http://www.loc.gov/pictures/collection/bbc/item/2007686981/","http://www.loc.gov/item/2007686981/","http://www.loc.gov/pictures/item/2007686981/","http://hdl.loc.gov/loc.pnp/bbc.0411f","http://www.loc.gov/resource/bbc.0411f/","http://lccn.loc.gov/2007686981","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2007686404/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","burns, thomas (team member)","chicago white stockings","chicago","national league","third baseman","albumen prints","baseball cards","","","","","340","bbc","catalog","baseball-cards","","[Thomas Burns, Chicago White Stockings, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:38:50.561Z","pictures","catalog","2016-05-17T21:36:22.123Z","1887","","LOT 13163-05, no. 34 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2007686404/","False","//cdn.loc.gov/service/pnp/bbc/0100/0100/0106f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0100/0100/0106f_150px.jpg#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0100/0100/0106ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0100/0100/0106fr.jpg#h=640&w=356","//cdn.loc.gov/service/pnp/bbc/0100/0100/0106fv.jpg#h=1024&w=570","http://www.loc.gov/pictures/collection/bbc/item/2007686404/","http://www.loc.gov/item/2007686404/","http://www.loc.gov/pictures/item/2007686404/","http://hdl.loc.gov/loc.pnp/bbc.0106f","http://www.loc.gov/resource/bbc.0106f/","http://lccn.loc.gov/2007686404","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2007686982/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","mullane, tony (team member)","cincinnati red stockings","cincinnati","american association","pitcher","albumen prints","baseball cards","","","","","341","bbc","catalog","baseball-cards","","[Tony Mullane, Cincinnati Red Stockings, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:39:45.531Z","pictures","catalog","2016-05-17T21:36:24.711Z","1887","","LOT 13163-05, no. 340 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2007686982/","False","//cdn.loc.gov/service/pnp/bbc/0400/0410/0412f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0400/0410/0412f_150px.jpg#h=150&w=95","//cdn.loc.gov/service/pnp/bbc/0400/0410/0412ft.gif#h=150&w=95","//cdn.loc.gov/service/pnp/bbc/0400/0410/0412fr.jpg#h=640&w=404","//cdn.loc.gov/service/pnp/bbc/0400/0410/0412fv.jpg#h=1024&w=646","http://www.loc.gov/pictures/collection/bbc/item/2007686982/","http://www.loc.gov/item/2007686982/","http://www.loc.gov/pictures/item/2007686982/","http://hdl.loc.gov/loc.pnp/bbc.0412f","http://www.loc.gov/resource/bbc.0412f/","http://lccn.loc.gov/2007686982","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2007686983/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","nicol, hugh (team member)","cincinnati red stockings","cincinnati","american association","right fielder","albumen prints","baseball cards","","","","","342","bbc","catalog","baseball-cards","","[Hugh Nicol, Cincinnati Red Stockings, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:39:45.531Z","pictures","catalog","2016-05-17T21:36:24.711Z","1887","","LOT 13163-05, no. 341 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2007686983/","False","//cdn.loc.gov/service/pnp/bbc/0400/0410/0413f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0400/0410/0413f_150px.jpg#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0400/0410/0413ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0400/0410/0413fr.jpg#h=640&w=355","//cdn.loc.gov/service/pnp/bbc/0400/0410/0413fv.jpg#h=1024&w=568","http://www.loc.gov/pictures/collection/bbc/item/2007686983/","http://www.loc.gov/item/2007686983/","http://www.loc.gov/pictures/item/2007686983/","http://hdl.loc.gov/loc.pnp/bbc.0413f","http://www.loc.gov/resource/bbc.0413f/","http://lccn.loc.gov/2007686983","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2007686984/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","nicol, hugh (team member)","cincinnati red stockings","cincinnati","american association","right fielder","reilly, long john (long & short) (team member)","first baseman","albumen prints","baseball cards","","","343","bbc","catalog","baseball-cards","","[Hugh Nicol/Long John  (Long & Short) Reilly, Cincinnati Red Stockings, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:39:45.531Z","pictures","catalog","2016-05-17T21:36:24.711Z","1887","","LOT 13163-05, no. 342 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2007686984/","False","//cdn.loc.gov/service/pnp/bbc/0400/0410/0414f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0400/0410/0414f_150px.jpg#h=150&w=81","//cdn.loc.gov/service/pnp/bbc/0400/0410/0414ft.gif#h=150&w=81","//cdn.loc.gov/service/pnp/bbc/0400/0410/0414fr.jpg#h=640&w=345","//cdn.loc.gov/service/pnp/bbc/0400/0410/0414fv.jpg#h=1024&w=552","http://www.loc.gov/pictures/collection/bbc/item/2007686984/","http://www.loc.gov/item/2007686984/","http://www.loc.gov/pictures/item/2007686984/","http://hdl.loc.gov/loc.pnp/bbc.0414f","http://www.loc.gov/resource/bbc.0414f/","http://lccn.loc.gov/2007686984","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2007686985/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","reilly, long john (team member)","cincinnati red stockings","cincinnati","american association","first baseman","albumen prints","baseball cards","","","","","344","bbc","catalog","baseball-cards","","[Long John Reilly, Cincinnati Red Stockings, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:39:45.531Z","pictures","catalog","2016-05-17T21:36:24.711Z","1887","","LOT 13163-05, no. 343 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2007686985/","False","//cdn.loc.gov/service/pnp/bbc/0400/0410/0415f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0400/0410/0415f_150px.jpg#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0400/0410/0415ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0400/0410/0415fr.jpg#h=640&w=355","//cdn.loc.gov/service/pnp/bbc/0400/0410/0415fv.jpg#h=1024&w=567","http://www.loc.gov/pictures/collection/bbc/item/2007686985/","http://www.loc.gov/item/2007686985/","http://www.loc.gov/pictures/item/2007686985/","http://hdl.loc.gov/loc.pnp/bbc.0415f","http://www.loc.gov/resource/bbc.0415f/","http://lccn.loc.gov/2007686985","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2007686986/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","smith, elmer (team member)","cincinnati red stockings","cincinnati","american association","pitcher","albumen prints","baseball cards","","","","","345","bbc","catalog","baseball-cards","","[Elmer Smith, Cincinnati Red Stockings, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:39:45.531Z","pictures","catalog","2016-05-17T21:36:24.711Z","1887","","LOT 13163-05, no. 344 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2007686986/","False","//cdn.loc.gov/service/pnp/bbc/0400/0410/0416f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0400/0410/0416f_150px.jpg#h=150&w=78","//cdn.loc.gov/service/pnp/bbc/0400/0410/0416ft.gif#h=150&w=78","//cdn.loc.gov/service/pnp/bbc/0400/0410/0416fr.jpg#h=640&w=334","//cdn.loc.gov/service/pnp/bbc/0400/0410/0416fv.jpg#h=1024&w=535","http://www.loc.gov/pictures/collection/bbc/item/2007686986/","http://www.loc.gov/item/2007686986/","http://www.loc.gov/pictures/item/2007686986/","http://hdl.loc.gov/loc.pnp/bbc.0416f","http://www.loc.gov/resource/bbc.0416f/","http://lccn.loc.gov/2007686986","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2007686987/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","smith, elmer (team member)","cincinnati red stockings","cincinnati","american association","pitcher","albumen prints","baseball cards","","","","","346","bbc","catalog","baseball-cards","","[Elmer Smith, Cincinnati Red Stockings, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:39:45.531Z","pictures","catalog","2016-05-17T21:36:24.711Z","1887","","LOT 13163-05, no. 345 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2007686987/","False","//cdn.loc.gov/service/pnp/bbc/0400/0410/0417f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0400/0410/0417f_150px.jpg#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0400/0410/0417ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0400/0410/0417fr.jpg#h=640&w=355","//cdn.loc.gov/service/pnp/bbc/0400/0410/0417fv.jpg#h=1024&w=568","http://www.loc.gov/pictures/collection/bbc/item/2007686987/","http://www.loc.gov/item/2007686987/","http://www.loc.gov/pictures/item/2007686987/","http://hdl.loc.gov/loc.pnp/bbc.0417f","http://www.loc.gov/resource/bbc.0417f/","http://lccn.loc.gov/2007686987","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2007686988/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","bakely, jersey (team member)","cleveland blues","cleveland","american association","pitcher","cleveland spiders","national league","cleveland infants","players league","albumen prints","baseball cards","347","bbc","catalog","baseball-cards","","[Bakely, Cleveland Blues, Spiders, and Infants, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:39:45.531Z","pictures","catalog","2016-05-17T21:36:24.711Z","1887","","LOT 13163-05, no. 346 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2007686988/","False","//cdn.loc.gov/service/pnp/bbc/0400/0410/0418f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0400/0410/0418f_150px.jpg#h=150&w=88","//cdn.loc.gov/service/pnp/bbc/0400/0410/0418ft.gif#h=150&w=88","//cdn.loc.gov/service/pnp/bbc/0400/0410/0418fr.jpg#h=640&w=375","//cdn.loc.gov/service/pnp/bbc/0400/0410/0418fv.jpg#h=1024&w=600","http://www.loc.gov/pictures/collection/bbc/item/2007686988/","http://www.loc.gov/item/2007686988/","http://www.loc.gov/pictures/item/2007686988/","http://hdl.loc.gov/loc.pnp/bbc.0418f","http://www.loc.gov/resource/bbc.0418f/","http://lccn.loc.gov/2007686988","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2007686989/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","goodfellow, mike (team member)","cleveland blues","cleveland","american association","catcher","albumen prints","baseball cards","","","","","348","bbc","catalog","baseball-cards","","[Mike Goodfellow, Cleveland Blues, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:39:45.531Z","pictures","catalog","2016-05-17T21:36:24.711Z","1887","","LOT 13163-05, no. 347 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2007686989/","False","//cdn.loc.gov/service/pnp/bbc/0400/0410/0419f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0400/0410/0419f_150px.jpg#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/0400/0410/0419ft.gif#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/0400/0410/0419fr.jpg#h=640&w=350","//cdn.loc.gov/service/pnp/bbc/0400/0410/0419fv.jpg#h=1024&w=560","http://www.loc.gov/pictures/collection/bbc/item/2007686989/","http://www.loc.gov/item/2007686989/","http://www.loc.gov/pictures/item/2007686989/","http://hdl.loc.gov/loc.pnp/bbc.0419f","http://www.loc.gov/resource/bbc.0419f/","http://lccn.loc.gov/2007686989","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2007686990/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","stricker, cub (team member)","cleveland blues","cleveland","american association","second baseman","cleveland spiders","national league","cleveland infants","players league","albumen prints","baseball cards","349","bbc","catalog","baseball-cards","","[Cub Stricker, Cleveland Blues, Spiders, and Infants, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:39:45.531Z","pictures","catalog","2016-05-17T21:36:24.711Z","1887","","LOT 13163-05, no. 348 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2007686990/","False","//cdn.loc.gov/service/pnp/bbc/0400/0420/0420f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0400/0420/0420f_150px.jpg#h=150&w=80","//cdn.loc.gov/service/pnp/bbc/0400/0420/0420ft.gif#h=150&w=80","//cdn.loc.gov/service/pnp/bbc/0400/0420/0420fr.jpg#h=640&w=343","//cdn.loc.gov/service/pnp/bbc/0400/0420/0420fv.jpg#h=1024&w=548","http://www.loc.gov/pictures/collection/bbc/item/2007686990/","http://www.loc.gov/item/2007686990/","http://www.loc.gov/pictures/item/2007686990/","http://hdl.loc.gov/loc.pnp/bbc.0420f","http://www.loc.gov/resource/bbc.0420f/","http://lccn.loc.gov/2007686990","","","","","",""
