"access_restricted","site__001","site__002","original_format__001","original_format__002","contributor__001","contributor__002","contributor__003","contributor__004","contributor__005","contributor__006","id","partof__001","partof__002","partof__003","partof__004","subject__001","subject__002","subject__003","subject__004","subject__005","subject__006","subject__007","subject__008","subject__009","subject__010","subject__011","subject__012","subject__013","index","group__001","group__002","group__003","group__004","title","segments__url","segments__count","segments__link","online_format__-","location__001","location__002","location__003","location__004","location__005","location__006","mime_type__001","mime_type__002","mime_type__003","mime_type__004","digitized","description__-","timestamp","extract_timestamp","date","shelf_id","count","other_title__001","other_title__002","other_title__003","dates__001","dates__002","dates__003","dates__004","dates__005","dates__006","dates__007","dates__008","dates__009","dates__010","language__001","language__002","language__003","url","items","hassegments","image_url__001","image_url__002","image_url__003","image_url__004","aka__001","aka__002","aka__003","aka__004","aka__005","aka__006","aka__007","aka__008","aka__009"
"False","performingarts","","notated music","","mcneil, benjamin","","","","","","http://www.loc.gov/item/ihas.200033306/","the library of congress celebrates the songs of america","performing arts encyclopedia","baseball sheet music","","baseball","songs and music","popular songs of the day","work and industry","progressive era to new era","sports and leisure","","","","","","","","110","ihas/mets","performingarts","","","Base ball day","https://www.loc.gov/resource/ihas.200033306.0/","5","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:ihas.200033306.0/&fo=json&sb=shelf-id&st=gallery","image","","","","","","","image/tiff","image/jpg","application/json+dzi","image/jpeg","True","Sheet music |   5 p., 10 1/2 x 14 in. |   Sheet Music (Form).   Sheet Music (Form).","2017-10-13T18:53:44.602Z","2017-03-15T17:02:51.170Z","","http://www.loc.gov/item/ihas.200033306","","","","","","","","","","","","","","","","","","https://www.loc.gov/item/ihas.200033306/","","True","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033306/0001.tif/208","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033306/0001.tif/208#h=263&w=208","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033306/0001.tif/1664#h=2108&w=1664","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033306/0001.tif/3329#h=4216&w=3329","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033306/","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033306/default.html","http://hdl.loc.gov/loc.natlib/ihas.200033306","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033306))","http://www.loc.gov/item/ihas.200033306/","http://www.loc.gov/resource/ihas.200033306.0/","http://www.loc.gov/item/ihas.200033306","http://www.loc.gov/resource/ihas.200033306","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033306))"
"False","performingarts","","notated music","","west, thomas h.","","","","","","http://www.loc.gov/item/ihas.200033308/","the library of congress celebrates the songs of america","performing arts encyclopedia","baseball sheet music","","baseball","songs and music","popular songs of the day","work and industry","progressive era to new era","sports and leisure","","","","","","","","111","ihas/mets","performingarts","","","The  base ball fan","https://www.loc.gov/resource/ihas.200033308.0/","4","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:ihas.200033308.0/&fo=json&sb=shelf-id&st=gallery","image","","","","","","","image/tiff","image/jpg","application/json+dzi","image/jpeg","True","Sheet music |   4 p., 10 1/2 x 14 in. |   Sheet Music (Form).   Sheet Music (Form).","2017-10-13T18:53:44.989Z","2017-03-15T17:02:51.170Z","","http://www.loc.gov/item/ihas.200033308","","","","","","","","","","","","","","","","","","https://www.loc.gov/item/ihas.200033308/","","True","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033308/0001.tif/203","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033308/0001.tif/203#h=260&w=203","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033308/0001.tif/1626#h=2080&w=1626","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033308/0001.tif/3252#h=4160&w=3252","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033308/","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033308/default.html","http://hdl.loc.gov/loc.natlib/ihas.200033308","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033308))","http://www.loc.gov/item/ihas.200033308/","http://www.loc.gov/resource/ihas.200033308.0/","http://www.loc.gov/item/ihas.200033308","http://www.loc.gov/resource/ihas.200033308","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033308))"
"False","performingarts","","notated music","","mcavoy, ed.","jerreld, charles j. w.","","","","","http://www.loc.gov/item/ihas.200033309/","the library of congress celebrates the songs of america","performing arts encyclopedia","baseball sheet music","","baseball","songs and music","popular songs of the day","work and industry","progressive era to new era","sports and leisure","","","","","","","","112","ihas/mets","performingarts","","","The  base ball fever","https://www.loc.gov/resource/ihas.200033309.0/","6","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:ihas.200033309.0/&fo=json&sb=shelf-id&st=gallery","image","","","","","","","image/tiff","image/jpg","application/json+dzi","image/jpeg","True","Sheet music |   6 p., 10 1/2 x 14 in. |   Sheet Music (Form).   Sheet Music (Form).","2017-10-13T18:53:44.989Z","2017-03-15T17:02:51.170Z","","http://www.loc.gov/item/ihas.200033309","","","","","","","","","","","","","","","","","","https://www.loc.gov/item/ihas.200033309/","","True","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033309/0001.tif/206","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033309/0001.tif/206#h=262&w=206","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033309/0001.tif/1649#h=2096&w=1649","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033309/0001.tif/3299#h=4192&w=3299","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033309/","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033309/default.html","http://hdl.loc.gov/loc.natlib/ihas.200033309","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033309))","http://www.loc.gov/item/ihas.200033309/","http://www.loc.gov/resource/ihas.200033309.0/","http://www.loc.gov/item/ihas.200033309","http://www.loc.gov/resource/ihas.200033309","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033309))"
"False","performingarts","","notated music","","angelo, h.","","","","","","http://www.loc.gov/item/ihas.200033310/","the library of congress celebrates the songs of america","performing arts encyclopedia","baseball sheet music","","baseball","songs and music","popular songs of the day","work and industry","progressive era to new era","sports and leisure","","","","","","","","113","ihas/mets","performingarts","","","The  base ball fever","https://www.loc.gov/resource/ihas.200033310.0/","4","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:ihas.200033310.0/&fo=json&sb=shelf-id&st=gallery","image","","","","","","","image/tiff","image/jpg","application/json+dzi","image/jpeg","True","Sheet music |   4 p., 7 x 9 in. |   Sheet Music (Form).   Sheet Music (Form).","2017-10-13T18:53:44.989Z","2017-03-15T17:02:51.170Z","","http://www.loc.gov/item/ihas.200033310","","","","","","","","","","","","","","","","","","https://www.loc.gov/item/ihas.200033310/","","True","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033310/0001.tif/130","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033310/0001.tif/130#h=183&w=130","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033310/0001.tif/1045#h=1467&w=1045","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033310/0001.tif/2090#h=2935&w=2090","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033310/","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033310/default.html","http://hdl.loc.gov/loc.natlib/ihas.200033310","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033310))","http://www.loc.gov/item/ihas.200033310/","http://www.loc.gov/resource/ihas.200033310.0/","http://www.loc.gov/item/ihas.200033310","http://www.loc.gov/resource/ihas.200033310","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033310))"
"False","performingarts","","notated music","","longbrake, arthur","barbier, edith","","","","","http://www.loc.gov/item/ihas.200033313/","the library of congress celebrates the songs of america","performing arts encyclopedia","baseball sheet music","","baseball","songs and music","popular songs of the day","work and industry","progressive era to new era","sports and leisure","","","","","","","","114","ihas/mets","performingarts","","","Base ball game of love","https://www.loc.gov/resource/ihas.200033313.0/","6","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:ihas.200033313.0/&fo=json&sb=shelf-id&st=gallery","image","","","","","","","image/tiff","image/jpg","application/json+dzi","image/jpeg","True","Sheet music |   6 p., 10 1/2 x 14 in. |   Sheet Music (Form).   Sheet Music (Form).","2017-10-13T18:53:44.989Z","2017-03-15T17:02:51.170Z","","http://www.loc.gov/item/ihas.200033313","","","","","","","","","","","","","","","","","","https://www.loc.gov/item/ihas.200033313/","","True","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033313/0001.tif/204","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033313/0001.tif/204#h=259&w=204","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033313/0001.tif/1633#h=2075&w=1633","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033313/0001.tif/3267#h=4150&w=3267","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033313/","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033313/default.html","http://hdl.loc.gov/loc.natlib/ihas.200033313","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033313))","http://www.loc.gov/item/ihas.200033313/","http://www.loc.gov/resource/ihas.200033313.0/","http://www.loc.gov/item/ihas.200033313","http://www.loc.gov/resource/ihas.200033313","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033313))"
"False","performingarts","","book","","green, c. f.","","","","","","http://www.loc.gov/item/ihas.200033315/","the library of congress celebrates the songs of america","performing arts encyclopedia","baseball sheet music","","popular songs of the day","songs and music","work and industry","progressive era to new era","sports and leisure","","","","","","","","","115","ihas/mets","performingarts","","","Base ball march","https://www.loc.gov/resource/ihas.200033315.0/","6","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:ihas.200033315.0/&fo=json&sb=shelf-id&st=gallery","image","","","","","","","image/tiff","image/jpg","application/json+dzi","image/jpeg","True","Sheet music |   6 p., 10 1/2 x 14 in. |   Sheet Music (Form).","2017-10-13T18:53:45.358Z","2017-03-15T17:02:51.170Z","","http://www.loc.gov/item/ihas.200033315","","","","","","","","","","","","","","","","","","https://www.loc.gov/item/ihas.200033315/","","True","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033315/0001.tif/208","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033315/0001.tif/208#h=267&w=208","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033315/0001.tif/1667#h=2137&w=1667","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033315/0001.tif/3335#h=4275&w=3335","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033315/","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033315/default.html","http://hdl.loc.gov/loc.natlib/ihas.200033315","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033315))","http://www.loc.gov/item/ihas.200033315/","http://www.loc.gov/resource/ihas.200033315.0/","http://www.loc.gov/item/ihas.200033315","http://www.loc.gov/resource/ihas.200033315","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033315))"
"False","performingarts","","notated music","","goodman, jas m.","","","","","","http://www.loc.gov/item/ihas.200033316/","the library of congress celebrates the songs of america","performing arts encyclopedia","baseball sheet music","","baseball","songs and music","popular songs of the day","work and industry","progressive era to new era","sports and leisure","","","","","","","","116","ihas/mets","performingarts","","","Base ball polka","https://www.loc.gov/resource/ihas.200033316.0/","6","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:ihas.200033316.0/&fo=json&sb=shelf-id&st=gallery","image","","","","","","","image/tiff","image/jpg","application/json+dzi","image/jpeg","True","Sheet music |   6 p., 10 1/2 x 14 in. |   Sheet Music (Form).   Sheet Music (Form).","2017-10-13T18:53:45.358Z","2017-03-15T17:02:51.170Z","","http://www.loc.gov/item/ihas.200033316","","","","","","","","","","","","","","","","","","https://www.loc.gov/item/ihas.200033316/","","True","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033316/0001.tif/206","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033316/0001.tif/206#h=267&w=206","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033316/0001.tif/1653#h=2139&w=1653","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033316/0001.tif/3306#h=4279&w=3306","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033316/","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033316/default.html","http://hdl.loc.gov/loc.natlib/ihas.200033316","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033316))","http://www.loc.gov/item/ihas.200033316/","http://www.loc.gov/resource/ihas.200033316.0/","http://www.loc.gov/item/ihas.200033316","http://www.loc.gov/resource/ihas.200033316","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033316))"
"False","performingarts","","notated music","","gudera, henry von [heinrich]","","","","","","http://www.loc.gov/item/ihas.200033318/","the library of congress celebrates the songs of america","performing arts encyclopedia","baseball sheet music","","baseball","songs and music","popular songs of the day","work and industry","progressive era to new era","sports and leisure","","","","","","","","117","ihas/mets","performingarts","","","The  base ball quadrille","https://www.loc.gov/resource/ihas.200033318.0/","6","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:ihas.200033318.0/&fo=json&sb=shelf-id&st=gallery","image","","","","","","","image/tiff","image/jpg","application/json+dzi","image/jpeg","True","Sheet music |   6 p., 7 x 9 in. |   Sheet Music (Form).   Sheet Music (Form).","2017-10-13T18:53:45.358Z","2017-03-15T17:02:51.170Z","","http://www.loc.gov/item/ihas.200033318","","","","","","","","","","","","","","","","","","https://www.loc.gov/item/ihas.200033318/","","True","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033318/0001.tif/129","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033318/0001.tif/129#h=183&w=129","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033318/0001.tif/1036#h=1470&w=1036","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033318/0001.tif/2073#h=2941&w=2073","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033318/","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033318/default.html","http://hdl.loc.gov/loc.natlib/ihas.200033318","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033318))","http://www.loc.gov/item/ihas.200033318/","http://www.loc.gov/resource/ihas.200033318.0/","http://www.loc.gov/item/ihas.200033318","http://www.loc.gov/resource/ihas.200033318","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033318))"
"False","performingarts","","notated music","","ferguson, j.","","","","","","http://www.loc.gov/item/ihas.200033320/","the library of congress celebrates the songs of america","performing arts encyclopedia","baseball sheet music","","baseball","songs and music","popular songs of the day","work and industry","progressive era to new era","sports and leisure","","","","","","","","118","ihas/mets","performingarts","","","Base ball quickstep","https://www.loc.gov/resource/ihas.200033320.0/","5","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:ihas.200033320.0/&fo=json&sb=shelf-id&st=gallery","image","","","","","","","image/tiff","image/jpg","application/json+dzi","image/jpeg","True","Sheet music |   5 p., 10 1/2 x 14 in. |   Sheet Music (Form).   Sheet Music (Form).","2017-10-13T18:53:45.358Z","2017-03-15T17:02:51.170Z","","http://www.loc.gov/item/ihas.200033320","","","","","","","","","","","","","","","","","","https://www.loc.gov/item/ihas.200033320/","","True","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033320/0001.tif/206","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033320/0001.tif/206#h=267&w=206","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033320/0001.tif/1653#h=2141&w=1653","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033320/0001.tif/3306#h=4283&w=3306","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033320/","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033320/default.html","http://hdl.loc.gov/loc.natlib/ihas.200033320","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033320))","http://www.loc.gov/item/ihas.200033320/","http://www.loc.gov/resource/ihas.200033320.0/","http://www.loc.gov/item/ihas.200033320","http://www.loc.gov/resource/ihas.200033320","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033320))"
"False","performingarts","","notated music","","wulff, mata","","","","","","http://www.loc.gov/item/ihas.200033322/","the library of congress celebrates the songs of america","performing arts encyclopedia","baseball sheet music","","baseball","songs and music","popular songs of the day","work and industry","progressive era to new era","sports and leisure","","","","","","","","119","ihas/mets","performingarts","","","Base ball rag","https://www.loc.gov/resource/ihas.200033322.0/","4","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:ihas.200033322.0/&fo=json&sb=shelf-id&st=gallery","image","","","","","","","image/tiff","image/jpg","application/json+dzi","image/jpeg","True","Sheet music |   4 p., 10 1/2 x 14 in. |   Sheet Music (Form).   Sheet Music (Form).","2017-10-13T18:53:45.744Z","2017-03-15T17:02:51.170Z","","http://www.loc.gov/item/ihas.200033322","","","","","","","","","","","","","","","","","","https://www.loc.gov/item/ihas.200033322/","","True","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033322/0001.tif/205","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033322/0001.tif/205#h=260&w=205","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033322/0001.tif/1643#h=2081&w=1643","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033322/0001.tif/3286#h=4162&w=3286","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033322/","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033322/default.html","http://hdl.loc.gov/loc.natlib/ihas.200033322","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033322))","http://www.loc.gov/item/ihas.200033322/","http://www.loc.gov/resource/ihas.200033322.0/","http://www.loc.gov/item/ihas.200033322","http://www.loc.gov/resource/ihas.200033322","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033322))"
