"access_restricted","original_format__-","contributor__-","id","partof__001","partof__002","partof__003","partof__004","partof__005","partof__006","subject__001","subject__002","subject__003","subject__004","subject__005","subject__006","subject__007","subject__008","subject__009","subject__010","index","group__001","group__002","group__003","title","online_format__-","mime_type__001","mime_type__002","mime_type__003","mime_type__004","digitized","description__-","timestamp","site__001","site__002","extract_timestamp","date","shelf_id","other_title__-","dates__-","language__-","url","hassegments","image_url__001","image_url__002","image_url__003","image_url__004","image_url__005","aka__001","aka__002","aka__003","aka__004","aka__005","aka__006","aka__007","aka__008","aka__009","aka__010","aka__011","aka__012"
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676595/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","mullin, george (team member)","detroit tigers","detroit","american league","pitcher","baseball cards","relief prints","color","","","886","bbc","catalog","baseball-cards","[George Mullin, Detroit Tigers, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:43.730Z","pictures","catalog","2016-05-17T21:36:27.875Z","1909","LOT 13163-18, no. 286 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676595/","False","//cdn.loc.gov/service/pnp/bbc/0900/0950/0955f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0900/0950/0955f_150px.jpg#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0900/0950/0955ft.gif#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0900/0950/0955fr.jpg#h=640&w=361","//cdn.loc.gov/service/pnp/bbc/0900/0950/0955fv.jpg#h=1024&w=578","http://www.loc.gov/pictures/collection/bbc/item/2008676595/","http://hdl.loc.gov/loc.pnp/bbc.0955b","http://www.loc.gov/item/2008676595/","http://www.loc.gov/pictures/item/2008676595/","http://hdl.loc.gov/loc.pnp/bbc.0955f","http://www.loc.gov/resource/bbc.0955f/","http://www.loc.gov/resource/bbc.0955b/","http://lccn.loc.gov/2008676595","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676596/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","mullin, george (team member)","detroit tigers","detroit","american league","pitcher","baseball cards","relief prints","color","","","887","bbc","catalog","baseball-cards","[Mullin, Detroit Tigers, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:43.730Z","pictures","catalog","2016-05-17T21:36:27.875Z","1909","LOT 13163-18, no. 287 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676596/","False","//cdn.loc.gov/service/pnp/bbc/0900/0950/0956f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0900/0950/0956f_150px.jpg#h=83&w=150","//cdn.loc.gov/service/pnp/bbc/0900/0950/0956ft.gif#h=83&w=150","//cdn.loc.gov/service/pnp/bbc/0900/0950/0956fr.jpg#h=354&w=640","//cdn.loc.gov/service/pnp/bbc/0900/0950/0956fv.jpg#h=567&w=1024","http://www.loc.gov/pictures/collection/bbc/item/2008676596/","http://hdl.loc.gov/loc.pnp/bbc.0956b","http://www.loc.gov/item/2008676596/","http://www.loc.gov/pictures/item/2008676596/","http://hdl.loc.gov/loc.pnp/bbc.0956f","http://www.loc.gov/resource/bbc.0956f/","http://www.loc.gov/resource/bbc.0956b/","http://lccn.loc.gov/2008676596","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676597/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","o'leary, charley (team member)","detroit tigers","detroit","american league","second baseman","baseball cards","relief prints","color","","","888","bbc","catalog","baseball-cards","[Charley O'Leary, Detroit Tigers, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:43.730Z","pictures","catalog","2016-05-17T21:36:27.875Z","1909","LOT 13163-18, no. 288 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676597/","False","//cdn.loc.gov/service/pnp/bbc/0900/0950/0957f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0900/0950/0957f_150px.jpg#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0900/0950/0957ft.gif#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0900/0950/0957fr.jpg#h=640&w=361","//cdn.loc.gov/service/pnp/bbc/0900/0950/0957fv.jpg#h=1024&w=578","http://www.loc.gov/pictures/collection/bbc/item/2008676597/","http://hdl.loc.gov/loc.pnp/bbc.0957b","http://www.loc.gov/item/2008676597/","http://www.loc.gov/pictures/item/2008676597/","http://hdl.loc.gov/loc.pnp/bbc.0957f","http://www.loc.gov/resource/bbc.0957f/","http://www.loc.gov/resource/bbc.0957b/","http://lccn.loc.gov/2008676597","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676598/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","o'leary, charley (team member)","detroit tigers","detroit","american league","second baseman","baseball cards","relief prints","color","","","889","bbc","catalog","baseball-cards","[Charley O'Leary, Detroit Tigers, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:43.730Z","pictures","catalog","2016-05-17T21:36:27.875Z","1909","LOT 13163-18, no. 289 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676598/","False","//cdn.loc.gov/service/pnp/bbc/0900/0950/0958f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0900/0950/0958f_150px.jpg#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0900/0950/0958ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0900/0950/0958fr.jpg#h=640&w=355","//cdn.loc.gov/service/pnp/bbc/0900/0950/0958fv.jpg#h=1024&w=568","http://www.loc.gov/pictures/collection/bbc/item/2008676598/","http://hdl.loc.gov/loc.pnp/bbc.0958b","http://www.loc.gov/item/2008676598/","http://www.loc.gov/pictures/item/2008676598/","http://hdl.loc.gov/loc.pnp/bbc.0958f","http://www.loc.gov/resource/bbc.0958f/","http://www.loc.gov/resource/bbc.0958b/","http://lccn.loc.gov/2008676598","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008675249/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","lumley, harry (team member)","brooklyn superbas","brooklyn","national league","outfielder","baseball cards","relief prints","color","","","890","bbc","catalog","baseball-cards","[Harry Lumley, Brooklyn Superbas, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:14.561Z","pictures","catalog","2016-05-17T21:36:26.855Z","1909","LOT 13163-18, no. 29 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675249/","False","//cdn.loc.gov/service/pnp/bbc/0600/0690/0698f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0600/0690/0698f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0600/0690/0698ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0600/0690/0698fr.jpg#h=640&w=358","//cdn.loc.gov/service/pnp/bbc/0600/0690/0698fv.jpg#h=1024&w=573","http://www.loc.gov/pictures/collection/bbc/item/2008675249/","http://hdl.loc.gov/loc.pnp/bbc.0698b","http://www.loc.gov/item/2008675249/","http://www.loc.gov/pictures/item/2008675249/","http://hdl.loc.gov/loc.pnp/bbc.0698f","http://www.loc.gov/resource/bbc.0698f/","http://www.loc.gov/resource/bbc.0698b/","http://lccn.loc.gov/2008675249","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676599/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","rossman, claude (team member)","detroit tigers","detroit","american league","first baseman","baseball cards","relief prints","color","","","891","bbc","catalog","baseball-cards","[Claude Rossman, Detroit Tigers, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:43.730Z","pictures","catalog","2016-05-17T21:36:27.875Z","1909","LOT 13163-18, no. 290 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676599/","False","//cdn.loc.gov/service/pnp/bbc/0900/0950/0959f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0900/0950/0959f_150px.jpg#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0900/0950/0959ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0900/0950/0959fr.jpg#h=640&w=354","//cdn.loc.gov/service/pnp/bbc/0900/0950/0959fv.jpg#h=1024&w=566","http://www.loc.gov/pictures/collection/bbc/item/2008676599/","http://hdl.loc.gov/loc.pnp/bbc.0959b","http://www.loc.gov/item/2008676599/","http://www.loc.gov/pictures/item/2008676599/","http://hdl.loc.gov/loc.pnp/bbc.0959f","http://www.loc.gov/resource/bbc.0959f/","http://www.loc.gov/resource/bbc.0959b/","http://lccn.loc.gov/2008676599","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676613/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","schaefer, germany (team member)","detroit tigers","detroit","american league","second baseman","baseball cards","relief prints","color","","","892","bbc","catalog","baseball-cards","[Germany Schaefer, Detroit Tigers, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:43.730Z","pictures","catalog","2016-05-17T21:36:27.875Z","1909","LOT 13163-18, no. 291 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676613/","False","//cdn.loc.gov/service/pnp/bbc/0900/0960/0960f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0900/0960/0960f_150px.jpg#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0900/0960/0960ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0900/0960/0960fr.jpg#h=640&w=355","//cdn.loc.gov/service/pnp/bbc/0900/0960/0960fv.jpg#h=1024&w=568","http://www.loc.gov/pictures/collection/bbc/item/2008676613/","http://hdl.loc.gov/loc.pnp/bbc.0960b","http://www.loc.gov/item/2008676613/","http://www.loc.gov/pictures/item/2008676613/","http://hdl.loc.gov/loc.pnp/bbc.0960f","http://www.loc.gov/resource/bbc.0960f/","http://www.loc.gov/resource/bbc.0960b/","http://lccn.loc.gov/2008676613","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676614/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","schmidt, boss (team member)","detroit tigers","detroit","american league","catcher","baseball cards","relief prints","color","","","893","bbc","catalog","baseball-cards","[Boss Schmidt, Detroit Tigers, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:43.730Z","pictures","catalog","2016-05-17T21:36:27.875Z","1909","LOT 13163-18, no. 292 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676614/","False","//cdn.loc.gov/service/pnp/bbc/0900/0960/0961f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0900/0960/0961f_150px.jpg#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0900/0960/0961ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0900/0960/0961fr.jpg#h=640&w=354","//cdn.loc.gov/service/pnp/bbc/0900/0960/0961fv.jpg#h=1024&w=567","http://www.loc.gov/pictures/collection/bbc/item/2008676614/","http://hdl.loc.gov/loc.pnp/bbc.0961b","http://www.loc.gov/item/2008676614/","http://www.loc.gov/pictures/item/2008676614/","http://hdl.loc.gov/loc.pnp/bbc.0961f","http://www.loc.gov/resource/bbc.0961f/","http://www.loc.gov/resource/bbc.0961b/","http://lccn.loc.gov/2008676614","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676615/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","schmidt, boss (team member)","detroit tigers","detroit","american league","catcher","baseball cards","relief prints","color","","","894","bbc","catalog","baseball-cards","[Boss Schmidt, Detroit Tigers, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:43.730Z","pictures","catalog","2016-05-17T21:36:27.875Z","1909","LOT 13163-18, no. 293 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676615/","False","//cdn.loc.gov/service/pnp/bbc/0900/0960/0962f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0900/0960/0962f_150px.jpg#h=150&w=86","//cdn.loc.gov/service/pnp/bbc/0900/0960/0962ft.gif#h=150&w=86","//cdn.loc.gov/service/pnp/bbc/0900/0960/0962fr.jpg#h=640&w=367","//cdn.loc.gov/service/pnp/bbc/0900/0960/0962fv.jpg#h=1024&w=587","http://www.loc.gov/pictures/collection/bbc/item/2008676615/","http://hdl.loc.gov/loc.pnp/bbc.0962b","http://www.loc.gov/item/2008676615/","http://www.loc.gov/pictures/item/2008676615/","http://hdl.loc.gov/loc.pnp/bbc.0962f","http://www.loc.gov/resource/bbc.0962f/","http://www.loc.gov/resource/bbc.0962b/","http://lccn.loc.gov/2008676615","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676800/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","stanage, oscar (team member)","detroit tigers","detroit","american league","catcher","baseball cards","relief prints","color","","","895","bbc","catalog","baseball-cards","[Oscar Stanage, Detroit Tigers, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:43.730Z","pictures","catalog","2016-05-17T21:36:27.875Z","1909","LOT 13163-18, no. 294 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676800/","False","//cdn.loc.gov/service/pnp/bbc/0900/0960/0963f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0900/0960/0963f_150px.jpg#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0900/0960/0963ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0900/0960/0963fr.jpg#h=640&w=354","//cdn.loc.gov/service/pnp/bbc/0900/0960/0963fv.jpg#h=1024&w=567","http://www.loc.gov/pictures/collection/bbc/item/2008676800/","http://hdl.loc.gov/loc.pnp/bbc.0963b","http://www.loc.gov/item/2008676800/","http://www.loc.gov/pictures/item/2008676800/","http://hdl.loc.gov/loc.pnp/bbc.0963f","http://www.loc.gov/resource/bbc.0963f/","http://www.loc.gov/resource/bbc.0963b/","http://lccn.loc.gov/2008676800","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676801/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","summers, ed (team member)","detroit tigers","detroit","american league","pitcher","baseball cards","relief prints","color","","","896","bbc","catalog","baseball-cards","[Ed Summers, Detroit Tigers, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:43.730Z","pictures","catalog","2016-05-17T21:36:27.875Z","1909","LOT 13163-18, no. 295 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676801/","False","//cdn.loc.gov/service/pnp/bbc/0900/0960/0964f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0900/0960/0964f_150px.jpg#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0900/0960/0964ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0900/0960/0964fr.jpg#h=640&w=355","//cdn.loc.gov/service/pnp/bbc/0900/0960/0964fv.jpg#h=1024&w=568","http://www.loc.gov/pictures/collection/bbc/item/2008676801/","http://hdl.loc.gov/loc.pnp/bbc.0964b","http://www.loc.gov/item/2008676801/","http://www.loc.gov/pictures/item/2008676801/","http://hdl.loc.gov/loc.pnp/bbc.0964f","http://www.loc.gov/resource/bbc.0964f/","http://www.loc.gov/resource/bbc.0964b/","http://lccn.loc.gov/2008676801","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676802/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","willett, ed (team member)","detroit tigers","detroit","american league","pitcher","baseball cards","relief prints","color","","","897","bbc","catalog","baseball-cards","[Ed Willett, Detroit Tigers, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:43.730Z","pictures","catalog","2016-05-17T21:36:27.875Z","1909","LOT 13163-18, no. 296 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676802/","False","//cdn.loc.gov/service/pnp/bbc/0900/0960/0965f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0900/0960/0965f_150px.jpg#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/0900/0960/0965ft.gif#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/0900/0960/0965fr.jpg#h=640&w=349","//cdn.loc.gov/service/pnp/bbc/0900/0960/0965fv.jpg#h=1024&w=559","http://www.loc.gov/pictures/collection/bbc/item/2008676802/","http://hdl.loc.gov/loc.pnp/bbc.0965b","http://www.loc.gov/item/2008676802/","http://www.loc.gov/pictures/item/2008676802/","http://hdl.loc.gov/loc.pnp/bbc.0965f","http://www.loc.gov/resource/bbc.0965f/","http://www.loc.gov/resource/bbc.0965b/","http://lccn.loc.gov/2008676802","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676803/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","willett, ed (team member)","detroit tigers","detroit","american league","pitcher","baseball cards","relief prints","color","","","898","bbc","catalog","baseball-cards","[Ed Willett, Detroit Tigers, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:43.730Z","pictures","catalog","2016-05-17T21:36:27.875Z","1909","LOT 13163-18, no. 297 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676803/","False","//cdn.loc.gov/service/pnp/bbc/0900/0960/0966f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0900/0960/0966f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0900/0960/0966ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0900/0960/0966fr.jpg#h=640&w=357","//cdn.loc.gov/service/pnp/bbc/0900/0960/0966fv.jpg#h=1024&w=572","http://www.loc.gov/pictures/collection/bbc/item/2008676803/","http://hdl.loc.gov/loc.pnp/bbc.0966b","http://www.loc.gov/item/2008676803/","http://www.loc.gov/pictures/item/2008676803/","http://hdl.loc.gov/loc.pnp/bbc.0966f","http://www.loc.gov/resource/bbc.0966f/","http://www.loc.gov/resource/bbc.0966b/","http://lccn.loc.gov/2008676803","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676804/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","ball, neal (team member)","new york highlanders","new york","american league","shortstop","baseball cards","relief prints","color","","","899","bbc","catalog","baseball-cards","[Neal Ball, New York Highlanders, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:43.730Z","pictures","catalog","2016-05-17T21:36:27.875Z","1909","LOT 13163-18, no. 298 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676804/","False","//cdn.loc.gov/service/pnp/bbc/0900/0960/0967f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0900/0960/0967f_150px.jpg#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0900/0960/0967ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0900/0960/0967fr.jpg#h=640&w=353","//cdn.loc.gov/service/pnp/bbc/0900/0960/0967fv.jpg#h=1024&w=564","http://www.loc.gov/pictures/collection/bbc/item/2008676804/","http://hdl.loc.gov/loc.pnp/bbc.0967b","http://www.loc.gov/item/2008676804/","http://www.loc.gov/pictures/item/2008676804/","http://hdl.loc.gov/loc.pnp/bbc.0967f","http://www.loc.gov/resource/bbc.0967f/","http://www.loc.gov/resource/bbc.0967b/","http://lccn.loc.gov/2008676804","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676805/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","chase, hal (team member)","new york highlanders","new york","american league","first baseman","baseball cards","relief prints","color","","","900","bbc","catalog","baseball-cards","[Hal Chase, New York Highlanders, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:43.730Z","pictures","catalog","2016-05-17T21:36:27.875Z","1909","LOT 13163-18, no. 299 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676805/","False","//cdn.loc.gov/service/pnp/bbc/0900/0960/0968f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0900/0960/0968f_150px.jpg#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0900/0960/0968ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0900/0960/0968fr.jpg#h=640&w=354","//cdn.loc.gov/service/pnp/bbc/0900/0960/0968fv.jpg#h=1024&w=566","http://www.loc.gov/pictures/collection/bbc/item/2008676805/","http://hdl.loc.gov/loc.pnp/bbc.0968b","http://www.loc.gov/item/2008676805/","http://www.loc.gov/pictures/item/2008676805/","http://hdl.loc.gov/loc.pnp/bbc.0968f","http://www.loc.gov/resource/bbc.0968f/","http://www.loc.gov/resource/bbc.0968b/","http://lccn.loc.gov/2008676805","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008675229/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","beck, fred (team member)","boston doves","boston","national league","center fielder","baseball cards","relief prints","color","","","901","bbc","catalog","baseball-cards","[Fred Beck, Boston Doves, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:00.587Z","pictures","catalog","2016-05-17T21:36:26.353Z","1909","LOT 13163-18, no. 3 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675229/","False","//cdn.loc.gov/service/pnp/bbc/0600/0670/0672f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0600/0670/0672f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0600/0670/0672ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0600/0670/0672fr.jpg#h=640&w=358","//cdn.loc.gov/service/pnp/bbc/0600/0670/0672fv.jpg#h=1024&w=572","http://www.loc.gov/pictures/collection/bbc/item/2008675229/","http://hdl.loc.gov/loc.pnp/bbc.0672b","http://www.loc.gov/item/2008675229/","http://www.loc.gov/pictures/item/2008675229/","http://hdl.loc.gov/loc.pnp/bbc.0672f","http://www.loc.gov/resource/bbc.0672f/","http://www.loc.gov/resource/bbc.0672b/","http://lccn.loc.gov/2008675229","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008675157/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","marshall, doc (team member)","brooklyn superbas","brooklyn","national league","catcher","baseball cards","relief prints","color","","","902","bbc","catalog","baseball-cards","[Doc Marshall, Brooklyn Superbas, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:00.587Z","pictures","catalog","2016-05-17T21:36:26.353Z","1909","LOT 13163-18, no. 30 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675157/","False","//cdn.loc.gov/service/pnp/bbc/0600/0690/0699f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0600/0690/0699f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0600/0690/0699ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0600/0690/0699fr.jpg#h=640&w=358","//cdn.loc.gov/service/pnp/bbc/0600/0690/0699fv.jpg#h=1024&w=573","http://www.loc.gov/pictures/collection/bbc/item/2008675157/","http://hdl.loc.gov/loc.pnp/bbc.0699b","http://www.loc.gov/item/2008675157/","http://www.loc.gov/pictures/item/2008675157/","http://hdl.loc.gov/loc.pnp/bbc.0699f","http://www.loc.gov/resource/bbc.0699f/","http://www.loc.gov/resource/bbc.0699b/","http://lccn.loc.gov/2008675157","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676806/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","chase, hal (team member)","new york highlanders","new york","american league","first baseman","baseball cards","relief prints","color","","","903","bbc","catalog","baseball-cards","[Hal Chase, New York Highlanders, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:43.730Z","pictures","catalog","2016-05-17T21:36:27.875Z","1909","LOT 13163-18, no. 300 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676806/","False","//cdn.loc.gov/service/pnp/bbc/0900/0960/0969f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0900/0960/0969f_150px.jpg#h=150&w=86","//cdn.loc.gov/service/pnp/bbc/0900/0960/0969ft.gif#h=150&w=86","//cdn.loc.gov/service/pnp/bbc/0900/0960/0969fr.jpg#h=640&w=365","//cdn.loc.gov/service/pnp/bbc/0900/0960/0969fv.jpg#h=1024&w=584","http://www.loc.gov/pictures/collection/bbc/item/2008676806/","http://hdl.loc.gov/loc.pnp/bbc.0969b","http://www.loc.gov/item/2008676806/","http://www.loc.gov/pictures/item/2008676806/","http://hdl.loc.gov/loc.pnp/bbc.0969f","http://www.loc.gov/resource/bbc.0969f/","http://www.loc.gov/resource/bbc.0969b/","http://lccn.loc.gov/2008676806","","","",""
